epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8628,1.14768,4.35797,1.42447,0,0,0,0,0,0,0,0.0753452,0.000444254,0.000444254
2,37.016,1.22501,4.15994,1.54269,0,0,0,0,0,0,0,0.0505165,0.000846783,0.000846783
3,54.9816,1.21709,4.27736,1.51758,0,0,0,0,0,0,0,0.0256437,0.00120513,0.00120513
4,72.9539,1.2049,4.19006,1.51814,0,0,0,0,0,0,0,0.00150736,0.00150736,0.00150736
5,90.7752,1.15698,3.99359,1.44743,0,0,0,0,0,0,0,0.00141981,0.00141981,0.00141981
6,108.841,1.13548,3.72788,1.45214,0,0,0,0,0,0,0,0.00133227,0.00133227,0.00133227
7,126.705,1.09106,3.4626,1.39891,0,0,0,0,0,0,0,0.00124472,0.00124472,0.00124472
8,144.463,1.05344,3.34354,1.35573,0,0,0,0,0,0,0,0.00115717,0.00115717,0.00115717
9,162.333,1.02924,3.12516,1.33468,0,0,0,0,0,0,0,0.00106963,0.00106963,0.00106963
10,180.223,0.99059,2.97407,1.29722,0,0,0,0,0,0,0,0.000982078,0.000982078,0.000982078
11,198.543,0.92734,2.62207,1.29156,0,0,0,0,0,0,0,0.000894531,0.000894531,0.000894531
12,216.311,0.89608,2.45262,1.25545,0,0,0,0,0,0,0,0.000806985,0.000806985,0.000806985
13,234.103,0.85419,2.29605,1.21099,0,0,0,0,0,0,0,0.000719438,0.000719438,0.000719438
14,251.802,0.85969,2.25898,1.21752,0,0,0,0,0,0,0,0.000631891,0.000631891,0.000631891
15,269.502,0.82101,2.09397,1.18501,0,0,0,0,0,0,0,0.000544344,0.000544344,0.000544344
16,287.302,0.81981,2.02695,1.17609,0,0,0,0,0,0,0,0.000456797,0.000456797,0.000456797
17,305.257,0.80745,1.84751,1.16441,0,0,0,0,0,0,0,0.00036925,0.00036925,0.00036925
18,322.901,0.782,1.8109,1.1339,0,0,0,0,0,0,0,0.000281703,0.000281703,0.000281703
19,340.508,0.76992,1.74634,1.11288,0,0,0,0,0,0,0,0.000194157,0.000194157,0.000194157
20,358.922,0.74878,1.64139,1.10472,0.84601,0.76323,0.87349,0.56441,0.87154,1.81954,0.98288,0.00010661,0.00010661,0.00010661
