epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.7698,1.54121,2.25765,1.781,0.00419,0.18384,0.00268,0.00121,2.97107,inf,3.76627,0.000663176,0.000663176,0.000663176
2,79.3214,2.04138,2.49117,2.17172,0.2187,0.20891,0.16013,0.06647,2.0954,6.02338,2.41418,0.00132721,0.00132721,0.00132721
3,118.84,1.97716,2.44002,2.13267,0.26596,0.15599,0.13243,0.06298,2.21793,6.07706,2.49193,0.0019886,0.0019886,0.0019886
4,158.179,1.86331,2.21642,2.0149,0.0738,0.10306,0.05014,0.02655,2.1633,4.7018,2.12521,0.00198812,0.00198812,0.00198812
5,197.421,1.74103,2.10163,1.95129,0.09452,0.28691,0.06074,0.02721,2.00024,3.07227,1.9092,0.00198416,0.00198416,0.00198416
6,236.637,1.75868,2.12842,1.94493,0.43295,0.22563,0.23884,0.13909,1.91495,3.00629,1.99438,0.0019802,0.0019802,0.0019802
7,275.957,1.60324,1.92011,1.80387,0.46881,0.38162,0.36889,0.20634,1.72298,2.09268,1.69249,0.00197624,0.00197624,0.00197624
8,315.27,1.60735,1.90103,1.83615,0.38576,0.47354,0.39633,0.22245,1.54867,1.90631,1.50918,0.00197228,0.00197228,0.00197228
9,354.636,1.58841,1.81093,1.78068,0.43311,0.32312,0.30809,0.18009,1.73863,2.36414,1.72827,0.00196832,0.00196832,0.00196832
10,393.877,1.53463,1.81512,1.75352,0.43271,0.14485,0.15658,0.06833,2.13412,3.24128,2.29525,0.00196436,0.00196436,0.00196436
11,433.147,1.46897,1.73802,1.70576,0.46558,0.46518,0.43018,0.26476,1.45867,1.78932,1.47483,0.0019604,0.0019604,0.0019604
12,472.5,1.47784,1.73089,1.73412,0.4445,0.45961,0.46272,0.2841,1.52971,1.74314,1.57065,0.00195644,0.00195644,0.00195644
13,511.866,1.4454,1.64062,1.67972,0.17657,0.3106,0.20305,0.11314,2.05801,3.35004,2.19649,0.00195248,0.00195248,0.00195248
14,551.087,1.4224,1.61033,1.66434,0.54682,0.5376,0.51221,0.32972,1.41713,1.59985,1.41113,0.00194852,0.00194852,0.00194852
15,590.463,1.40872,1.62295,1.66362,0.59708,0.5571,0.60207,0.35008,1.44419,1.55511,1.50563,0.00194456,0.00194456,0.00194456
