epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.6987,1.13065,5.5016,1.48068,0,0,0,0,0,0,0,0.0704464,0.000462243,0.000462243
2,36.8005,1.2696,5.21808,1.64603,0,0,0,0,0,0,0,0.0406915,0.00088108,0.00088108
3,54.7767,1.20475,4.88999,1.54833,0,0,0,0,0,0,0,0.0108906,0.00125396,0.00125396
4,72.5635,1.20029,4.82301,1.56861,0,0,0,0,0,0,0,0.00131152,0.00131152,0.00131152
5,90.4829,1.16367,4.44949,1.54674,0,0,0,0,0,0,0,0.00123536,0.00123536,0.00123536
6,108.632,1.04769,4.08714,1.4396,0,0,0,0,0,0,0,0.0011592,0.0011592,0.0011592
7,126.438,1.04808,3.87961,1.41482,0,0,0,0,0,0,0,0.00108305,0.00108305,0.00108305
8,144.335,1.05382,3.80323,1.43449,0,0,0,0,0,0,0,0.00100689,0.00100689,0.00100689
9,162.158,1.01348,3.6129,1.38243,0,0,0,0,0,0,0,0.000930727,0.000930727,0.000930727
10,179.913,0.97611,3.33838,1.35734,0,0,0,0,0,0,0,0.000854568,0.000854568,0.000854568
11,198.218,0.88559,3.0191,1.30011,0,0,0,0,0,0,0,0.000778408,0.000778408,0.000778408
12,215.936,0.8917,2.7409,1.30949,0,0,0,0,0,0,0,0.000702249,0.000702249,0.000702249
13,233.803,0.87195,2.65585,1.30395,0,0,0,0,0,0,0,0.00062609,0.00062609,0.00062609
14,251.589,0.87072,2.57612,1.29109,0,0,0,0,0,0,0,0.000549931,0.000549931,0.000549931
15,269.362,0.84258,2.46277,1.26573,0,0,0,0,0,0,0,0.000473772,0.000473772,0.000473772
16,287.263,0.84168,2.34552,1.25503,0,0,0,0,0,0,0,0.000397613,0.000397613,0.000397613
17,305.169,0.80164,2.18566,1.22776,0,0,0,0,0,0,0,0.000321453,0.000321453,0.000321453
18,323.088,0.77874,2.02401,1.19081,0,0,0,0,0,0,0,0.000245294,0.000245294,0.000245294
19,340.935,0.76482,1.98311,1.17321,0,0,0,0,0,0,0,0.000169135,0.000169135,0.000169135
20,359.558,0.74959,1.91828,1.1676,0.83857,0.81058,0.89068,0.54956,0.89805,2.04287,1.04365,9.2976e-05,9.2976e-05,9.2976e-05
