epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9019,1.14535,3.88022,1.28071,0,0,0,0,0,0,0,0.0734135,0.00047906,0.00047906
2,37.1539,1.2752,4.09194,1.43761,0,0,0,0,0,0,0,0.0466396,0.000913151,0.000913151
3,55.1097,1.22327,3.94671,1.39615,0,0,0,0,0,0,0,0.0198181,0.00129963,0.00129963
4,72.9619,1.22862,3.66893,1.3783,0,0,0,0,0,0,0,0.0015075,0.0015075,0.0015075
5,90.9015,1.11512,3.38917,1.3051,0,0,0,0,0,0,0,0.00142,0.00142,0.00142
6,109.053,1.10141,3.21623,1.2898,0,0,0,0,0,0,0,0.0013325,0.0013325,0.0013325
7,126.913,1.06666,2.99859,1.24549,0,0,0,0,0,0,0,0.00124499,0.00124499,0.00124499
8,144.7,1.05206,2.90783,1.22668,0,0,0,0,0,0,0,0.00115749,0.00115749,0.00115749
9,162.633,1.02084,2.79366,1.22572,0,0,0,0,0,0,0,0.00106999,0.00106999,0.00106999
10,180.497,0.99766,2.71252,1.18992,0,0,0,0,0,0,0,0.000982492,0.000982492,0.000982492
11,198.845,0.91513,2.34244,1.15501,0,0,0,0,0,0,0,0.000894992,0.000894992,0.000894992
12,216.497,0.91973,2.26536,1.15045,0,0,0,0,0,0,0,0.000807491,0.000807491,0.000807491
13,234.232,0.86309,2.05295,1.11678,0,0,0,0,0,0,0,0.00071999,0.00071999,0.00071999
14,251.944,0.87646,1.99101,1.11777,0,0,0,0,0,0,0,0.000632489,0.000632489,0.000632489
15,269.738,0.8429,1.88667,1.09803,0,0,0,0,0,0,0,0.000544988,0.000544988,0.000544988
16,287.424,0.84429,1.8149,1.09518,0,0,0,0,0,0,0,0.000457487,0.000457487,0.000457487
17,305.225,0.81224,1.78095,1.05988,0,0,0,0,0,0,0,0.000369987,0.000369987,0.000369987
18,323.072,0.78944,1.61345,1.036,0,0,0,0,0,0,0,0.000282486,0.000282486,0.000282486
19,340.897,0.77814,1.55154,1.01841,0,0,0,0,0,0,0,0.000194985,0.000194985,0.000194985
20,359.516,0.767,1.49031,1.02315,0.83471,0.79109,0.88076,0.55606,0.89369,1.65249,0.91306,0.000107484,0.000107484,0.000107484
