epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8553,1.98237,2.56995,2.33502,0,0,0,0,0,0,0,0.0753595,0.0012451,0.0012451
2,36.9157,2.14805,2.65381,2.62252,0,0,0,0,0,0,0,0.0504664,0.00237374,0.00237374
3,55.0487,1.96422,2.47856,2.48898,0,0,0,0,0,0,0,0.0254499,0.00337906,0.00337906
4,72.8618,1.94193,2.40472,2.39937,0,0,0,0,0,0,0,0.00409909,0.00409909,0.00409909
5,90.7048,1.85212,2.34424,2.33813,0,0,0,0,0,0,0,0.00386212,0.00386212,0.00386212
6,108.737,1.77744,2.28699,2.23528,0,0,0,0,0,0,0,0.00362515,0.00362515,0.00362515
7,126.733,1.74329,2.17021,2.19134,0,0,0,0,0,0,0,0.00338818,0.00338818,0.00338818
8,144.664,1.68069,2.06094,2.15476,0,0,0,0,0,0,0,0.00315121,0.00315121,0.00315121
9,162.43,1.64239,1.9742,2.12294,0,0,0,0,0,0,0,0.00291424,0.00291424,0.00291424
10,180.237,1.59606,1.92723,2.05205,0,0,0,0,0,0,0,0.00267727,0.00267727,0.00267727
11,198.601,1.51644,1.85069,2.13109,0,0,0,0,0,0,0,0.00244031,0.00244031,0.00244031
12,216.464,1.48065,1.69744,2.05999,0,0,0,0,0,0,0,0.00220334,0.00220334,0.00220334
13,234.094,1.45194,1.63663,2.06308,0,0,0,0,0,0,0,0.00196637,0.00196637,0.00196637
14,251.942,1.47108,1.63348,2.04502,0,0,0,0,0,0,0,0.0017294,0.0017294,0.0017294
15,269.822,1.40371,1.5698,1.95059,0,0,0,0,0,0,0,0.00149243,0.00149243,0.00149243
16,287.643,1.39337,1.52675,1.97565,0,0,0,0,0,0,0,0.00125546,0.00125546,0.00125546
17,305.386,1.3337,1.40383,1.88806,0,0,0,0,0,0,0,0.00101849,0.00101849,0.00101849
18,323.22,1.31404,1.34886,1.88206,0,0,0,0,0,0,0,0.000781519,0.000781519,0.000781519
19,340.996,1.26416,1.2834,1.82136,0,0,0,0,0,0,0,0.00054455,0.00054455,0.00054455
20,359.635,1.28273,1.28326,1.8504,0.5414,0.5426,0.56494,0.33233,1.34712,1.26074,1.40809,0.00030758,0.00030758,0.00030758
