epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.6708,1.23469,4.44314,1.37306,0,0,0,0,0,0,0,0.0751082,0.000340637,0.000340637
2,36.8039,1.31997,4.46634,1.47912,0,0,0,0,0,0,0,0.0500517,0.000649281,0.000649281
3,54.7335,1.28813,4.22804,1.47049,0,0,0,0,0,0,0,0.0249612,0.000924051,0.000924051
4,72.6152,1.25629,3.99083,1.4118,0,0,0,0,0,0,0,0.00114968,0.00114968,0.00114968
5,90.5056,1.20871,3.73853,1.38196,0,0,0,0,0,0,0,0.0010829,0.0010829,0.0010829
6,108.406,1.18606,3.62467,1.36622,0,0,0,0,0,0,0,0.00101613,0.00101613,0.00101613
7,126.434,1.16288,3.34797,1.346,0,0,0,0,0,0,0,0.000949354,0.000949354,0.000949354
8,144.427,1.10515,3.24074,1.28702,0,0,0,0,0,0,0,0.000882579,0.000882579,0.000882579
9,162.348,1.09588,3.12693,1.28856,0,0,0,0,0,0,0,0.000815805,0.000815805,0.000815805
10,180.167,1.045,2.94102,1.2519,0,0,0,0,0,0,0,0.000749031,0.000749031,0.000749031
11,198.335,0.98876,2.71899,1.24168,0,0,0,0,0,0,0,0.000682256,0.000682256,0.000682256
12,216.297,0.95213,2.42062,1.19465,0,0,0,0,0,0,0,0.000615482,0.000615482,0.000615482
13,234.098,0.9533,2.25625,1.21098,0,0,0,0,0,0,0,0.000548708,0.000548708,0.000548708
14,251.856,0.94375,2.30321,1.18663,0,0,0,0,0,0,0,0.000481933,0.000481933,0.000481933
15,269.654,0.90267,2.08493,1.16053,0,0,0,0,0,0,0,0.000415159,0.000415159,0.000415159
16,287.337,0.89379,1.98184,1.13996,0,0,0,0,0,0,0,0.000348384,0.000348384,0.000348384
17,305.191,0.87102,1.90982,1.12438,0,0,0,0,0,0,0,0.00028161,0.00028161,0.00028161
18,322.984,0.85187,1.79587,1.10873,0,0,0,0,0,0,0,0.000214836,0.000214836,0.000214836
19,340.591,0.83825,1.7637,1.08648,0,0,0,0,0,0,0,0.000148061,0.000148061,0.000148061
20,359.073,0.81747,1.65601,1.07641,0.86928,0.75948,0.88788,0.55673,0.95681,1.74209,0.9474,8.12869e-05,8.12869e-05,8.12869e-05
