epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9878,0.93702,4.59603,1.4305,0,0,0,0,0,0,0,0.0756909,0.000430469,0.000430469
2,37.1265,1.06936,4.77681,1.61551,0,0,0,0,0,0,0,0.0512111,0.000820485,0.000820485
3,55.0289,1.04189,4.57388,1.58078,0,0,0,0,0,0,0,0.0266885,0.00116767,0.00116767
4,72.9161,1.05287,4.44433,1.62297,0,0,0,0,0,0,0,0.00212307,0.00147203,0.00147203
5,90.8925,0.9141,3.92287,1.46283,0,0,0,0,0,0,0,0.00139556,0.00139556,0.00139556
6,108.874,0.92023,3.72643,1.46413,0,0,0,0,0,0,0,0.00130945,0.00130945,0.00130945
7,126.852,0.88879,3.49086,1.41529,0,0,0,0,0,0,0,0.00122335,0.00122335,0.00122335
8,144.595,0.86651,3.41473,1.41512,0,0,0,0,0,0,0,0.00113724,0.00113724,0.00113724
9,162.439,0.82358,3.03654,1.32535,0,0,0,0,0,0,0,0.00105113,0.00105113,0.00105113
10,180.34,0.8128,2.94969,1.31888,0,0,0,0,0,0,0,0.000965018,0.000965018,0.000965018
11,198.68,0.75467,2.72437,1.3101,0,0,0,0,0,0,0,0.000878909,0.000878909,0.000878909
12,216.514,0.75531,2.66832,1.29858,0,0,0,0,0,0,0,0.0007928,0.0007928,0.0007928
13,234.249,0.701,2.45904,1.23601,0,0,0,0,0,0,0,0.000706691,0.000706691,0.000706691
14,252.096,0.71667,2.28649,1.25857,0,0,0,0,0,0,0,0.000620581,0.000620581,0.000620581
15,269.934,0.68047,2.1907,1.23969,0,0,0,0,0,0,0,0.000534472,0.000534472,0.000534472
16,287.728,0.6674,2.10005,1.208,0,0,0,0,0,0,0,0.000448363,0.000448363,0.000448363
17,305.72,0.64491,1.94371,1.18125,0,0,0,0,0,0,0,0.000362254,0.000362254,0.000362254
18,323.419,0.63361,1.83819,1.15322,0,0,0,0,0,0,0,0.000276145,0.000276145,0.000276145
19,341.249,0.62357,1.73358,1.13711,0,0,0,0,0,0,0,0.000190036,0.000190036,0.000190036
20,359.957,0.61479,1.67455,1.14427,0.83198,0.77241,0.87405,0.54234,0.74605,1.87281,1.04141,0.000103927,0.000103927,0.000103927
