epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.951,1.23948,2.79253,0.52702,0,0,0,0,0,0,0,0.0802241,0.000119372,0.000119372
2,37.0621,1.28219,2.65484,0.53171,0,0,0,0,0,0,0,0.0603323,0.00022757,0.00022757
3,55.0247,1.27819,2.48207,0.54022,0,0,0,0,0,0,0,0.0404286,0.000323936,0.000323936
4,72.8915,1.29441,2.42547,0.53415,0,0,0,0,0,0,0,0.0205132,0.000408468,0.000408468
5,90.7693,1.32327,2.42274,0.53822,0,0,0,0,0,0,0,0.00058588,0.000481168,0.000481168
6,108.763,1.31455,2.44332,0.54588,0,0,0,0,0,0,0,0.000452091,0.000452091,0.000452091
7,126.56,1.20573,2.15414,0.5185,0,0,0,0,0,0,0,0.000422509,0.000422509,0.000422509
8,144.243,1.22335,2.04924,0.51076,0,0,0,0,0,0,0,0.000392927,0.000392927,0.000392927
9,161.972,1.18551,1.946,0.50534,0,0,0,0,0,0,0,0.000363346,0.000363346,0.000363346
10,179.814,1.1402,1.85664,0.49587,0,0,0,0,0,0,0,0.000333764,0.000333764,0.000333764
11,197.948,1.02315,1.55185,0.45881,0,0,0,0,0,0,0,0.000304182,0.000304182,0.000304182
12,215.751,0.99556,1.39183,0.45292,0,0,0,0,0,0,0,0.0002746,0.0002746,0.0002746
13,233.498,0.9731,1.34472,0.44768,0,0,0,0,0,0,0,0.000245018,0.000245018,0.000245018
14,251.187,0.97481,1.29375,0.44996,0,0,0,0,0,0,0,0.000215437,0.000215437,0.000215437
15,269.254,0.93048,1.21019,0.44124,0,0,0,0,0,0,0,0.000185855,0.000185855,0.000185855
16,287.047,0.91429,1.11712,0.4347,0,0,0,0,0,0,0,0.000156273,0.000156273,0.000156273
17,304.911,0.88736,1.07256,0.42884,0,0,0,0,0,0,0,0.000126691,0.000126691,0.000126691
18,322.757,0.88573,1.02982,0.42277,0,0,0,0,0,0,0,9.71094e-05,9.71094e-05,9.71094e-05
19,340.462,0.84324,0.951,0.41271,0,0,0,0,0,0,0,6.75276e-05,6.75276e-05,6.75276e-05
20,359.013,0.84211,0.92325,0.41242,0.86355,0.86351,0.92203,0.6348,1.08457,1.17078,0.38421,3.79458e-05,3.79458e-05,3.79458e-05
