epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8488,1.10872,4.29106,1.38443,0,0,0,0,0,0,0,0.0745649,0.000450409,0.000450409
2,37.0538,1.23421,4.48861,1.55112,0,0,0,0,0,0,0,0.0489512,0.000858526,0.000858526
3,55.0384,1.2017,4.16578,1.5099,0,0,0,0,0,0,0,0.0232927,0.00122186,0.00122186
4,72.9715,1.18521,4.08339,1.51322,0,0,0,0,0,0,0,0.00148188,0.00148188,0.00148188
5,90.9919,1.14508,3.91461,1.43032,0,0,0,0,0,0,0,0.00139583,0.00139583,0.00139583
6,109.044,1.09566,3.5382,1.40382,0,0,0,0,0,0,0,0.00130979,0.00130979,0.00130979
7,126.846,1.04287,3.30652,1.33571,0,0,0,0,0,0,0,0.00122375,0.00122375,0.00122375
8,144.764,1.04533,3.23653,1.38263,0,0,0,0,0,0,0,0.00113771,0.00113771,0.00113771
9,162.629,0.99908,3.05384,1.31127,0,0,0,0,0,0,0,0.00105167,0.00105167,0.00105167
10,180.377,1.00419,3.01086,1.31822,0,0,0,0,0,0,0,0.000965629,0.000965629,0.000965629
11,198.697,0.90676,2.51472,1.26837,0,0,0,0,0,0,0,0.000879587,0.000879587,0.000879587
12,216.395,0.89984,2.44948,1.26208,0,0,0,0,0,0,0,0.000793546,0.000793546,0.000793546
13,234.004,0.84766,2.28196,1.19595,0,0,0,0,0,0,0,0.000707505,0.000707505,0.000707505
14,251.414,0.84947,2.26003,1.20775,0,0,0,0,0,0,0,0.000621464,0.000621464,0.000621464
15,269.112,0.82045,2.1055,1.18591,0,0,0,0,0,0,0,0.000535422,0.000535422,0.000535422
16,287.019,0.82947,1.98507,1.19264,0,0,0,0,0,0,0,0.000449381,0.000449381,0.000449381
17,304.735,0.78759,1.89107,1.16008,0,0,0,0,0,0,0,0.00036334,0.00036334,0.00036334
18,322.48,0.77178,1.79735,1.13488,0,0,0,0,0,0,0,0.000277299,0.000277299,0.000277299
19,340.205,0.74921,1.71113,1.10534,0,0,0,0,0,0,0,0.000191257,0.000191257,0.000191257
20,358.619,0.7541,1.65222,1.11597,0.84292,0.79109,0.88378,0.55386,0.90154,1.79463,1.00355,0.000105216,0.000105216,0.000105216
