epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.5125,1.44786,2.85963,0.74454,0,0,0,0,0,0,0,0.0674084,0.000167069,0.000167069
2,36.5259,1.52268,2.5768,0.74804,0,0,0,0,0,0,0,0.0346288,0.000318457,0.000318457
3,54.3777,1.55675,2.64262,0.75264,0,0,0,0,0,0,0,0.00183255,0.00045324,0.00045324
4,72.1507,1.54771,2.42979,0.76118,0,0,0,0,0,0,0,0.000434368,0.000434368,0.000434368
5,90.1339,1.53646,2.31728,0.75446,0,0,0,0,0,0,0,0.000409158,0.000409158,0.000409158
6,108.041,1.4716,2.17915,0.74534,0,0,0,0,0,0,0,0.000383947,0.000383947,0.000383947
7,125.931,1.38067,1.9812,0.70424,0,0,0,0,0,0,0,0.000358737,0.000358737,0.000358737
8,143.728,1.35589,1.87865,0.7049,0,0,0,0,0,0,0,0.000333526,0.000333526,0.000333526
9,161.453,1.35862,1.81005,0.69208,0,0,0,0,0,0,0,0.000308315,0.000308315,0.000308315
10,179.275,1.28241,1.6891,0.67205,0,0,0,0,0,0,0,0.000283105,0.000283105,0.000283105
11,197.638,1.1214,1.36465,0.62154,0,0,0,0,0,0,0,0.000257894,0.000257894,0.000257894
12,215.566,1.12608,1.29505,0.61274,0,0,0,0,0,0,0,0.000232684,0.000232684,0.000232684
13,233.274,1.06339,1.21215,0.60387,0,0,0,0,0,0,0,0.000207473,0.000207473,0.000207473
14,250.964,1.08058,1.19517,0.603,0,0,0,0,0,0,0,0.000182263,0.000182263,0.000182263
15,268.642,1.02404,1.07266,0.59022,0,0,0,0,0,0,0,0.000157052,0.000157052,0.000157052
16,286.489,1.02311,1.02975,0.59459,0,0,0,0,0,0,0,0.000131841,0.000131841,0.000131841
17,304.23,0.96853,0.97356,0.57695,0,0,0,0,0,0,0,0.000106631,0.000106631,0.000106631
18,322.013,0.96427,0.94161,0.57892,0,0,0,0,0,0,0,8.14202e-05,8.14202e-05,8.14202e-05
19,339.834,0.91122,0.8682,0.54971,0,0,0,0,0,0,0,5.62096e-05,5.62096e-05,5.62096e-05
20,358.348,0.94566,0.86657,0.56316,0.89377,0.86351,0.93873,0.6604,1.26756,1.17798,0.54666,3.09991e-05,3.09991e-05,3.09991e-05
