epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9172,1.12124,4.95987,1.14299,0,0,0,0,0,0,0,0.0753999,0.000367017,0.000367017
2,37.037,1.23903,5.02893,1.27427,0,0,0,0,0,0,0,0.0506338,0.000699539,0.000699539
3,54.955,1.25455,4.93821,1.29148,0,0,0,0,0,0,0,0.0258313,0.000995538,0.000995538
4,72.8547,1.23665,4.76797,1.25698,0,0,0,0,0,0,0,0.00125172,0.00125172,0.00125172
5,90.741,1.16135,4.46457,1.18728,0,0,0,0,0,0,0,0.00117897,0.00117897,0.00117897
6,108.616,1.11248,4.1171,1.16179,0,0,0,0,0,0,0,0.00110621,0.00110621,0.00110621
7,126.521,1.08377,3.98278,1.12336,0,0,0,0,0,0,0,0.00103345,0.00103345,0.00103345
8,144.462,1.05917,3.6245,1.09803,0,0,0,0,0,0,0,0.000960691,0.000960691,0.000960691
9,162.379,1.02908,3.49425,1.07867,0,0,0,0,0,0,0,0.000887933,0.000887933,0.000887933
10,180.244,1.01598,3.32425,1.06944,0,0,0,0,0,0,0,0.000815175,0.000815175,0.000815175
11,198.639,0.9336,3.06984,1.0411,0,0,0,0,0,0,0,0.000742416,0.000742416,0.000742416
12,216.449,0.90503,2.81854,1.02126,0,0,0,0,0,0,0,0.000669658,0.000669658,0.000669658
13,234.235,0.89089,2.62349,1.01359,0,0,0,0,0,0,0,0.000596899,0.000596899,0.000596899
14,251.986,0.90701,2.63161,1.01513,0,0,0,0,0,0,0,0.000524141,0.000524141,0.000524141
15,269.796,0.85414,2.49642,0.98379,0,0,0,0,0,0,0,0.000451383,0.000451383,0.000451383
16,287.73,0.86895,2.41771,0.99161,0,0,0,0,0,0,0,0.000378624,0.000378624,0.000378624
17,305.594,0.8185,2.25316,0.95506,0,0,0,0,0,0,0,0.000305866,0.000305866,0.000305866
18,323.343,0.79562,2.12024,0.92673,0,0,0,0,0,0,0,0.000233107,0.000233107,0.000233107
19,341.151,0.7929,2.02523,0.92184,0,0,0,0,0,0,0,0.000160349,0.000160349,0.000160349
20,359.806,0.77094,1.94495,0.91259,0.85257,0.78552,0.88211,0.56164,0.88015,1.99452,0.80016,8.75907e-05,8.75907e-05,8.75907e-05
