epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9662,1.26525,3.48016,0.6487,0,0,0,0,0,0,0,0.0789623,0.000144036,0.000144036
2,37.0855,1.31184,3.24952,0.67411,0,0,0,0,0,0,0,0.0577996,0.000274557,0.000274557
3,55.0483,1.32633,3.07537,0.66809,0,0,0,0,0,0,0,0.0366227,0.000390769,0.000390769
4,72.9866,1.30137,3.07698,0.64896,0,0,0,0,0,0,0,0.0154314,0.000492671,0.000492671
5,90.9025,1.27418,2.84767,0.65204,0,0,0,0,0,0,0,0.000545594,0.000545594,0.000545594
6,109.033,1.23728,2.73838,0.64057,0,0,0,0,0,0,0,0.000511992,0.000511992,0.000511992
7,126.864,1.21275,2.65554,0.63805,0,0,0,0,0,0,0,0.000478391,0.000478391,0.000478391
8,144.647,1.19526,2.5353,0.62363,0,0,0,0,0,0,0,0.000444789,0.000444789,0.000444789
9,162.467,1.15318,2.40591,0.61127,0,0,0,0,0,0,0,0.000411188,0.000411188,0.000411188
10,180.373,1.18681,2.40015,0.62026,0,0,0,0,0,0,0,0.000377586,0.000377586,0.000377586
11,198.686,0.99315,1.79524,0.55833,0,0,0,0,0,0,0,0.000343985,0.000343985,0.000343985
12,216.495,0.96884,1.75408,0.55678,0,0,0,0,0,0,0,0.000310383,0.000310383,0.000310383
13,234.271,0.97284,1.66465,0.55398,0,0,0,0,0,0,0,0.000276782,0.000276782,0.000276782
14,252.063,0.94644,1.57343,0.54295,0,0,0,0,0,0,0,0.00024318,0.00024318,0.00024318
15,270.036,0.91141,1.51245,0.53689,0,0,0,0,0,0,0,0.000209579,0.000209579,0.000209579
16,287.844,0.91453,1.43225,0.53791,0,0,0,0,0,0,0,0.000175977,0.000175977,0.000175977
17,305.516,0.85474,1.36259,0.52211,0,0,0,0,0,0,0,0.000142376,0.000142376,0.000142376
18,323.23,0.85592,1.3086,0.51129,0,0,0,0,0,0,0,0.000108774,0.000108774,0.000108774
19,340.957,0.82566,1.21033,0.50289,0,0,0,0,0,0,0,7.51726e-05,7.51726e-05,7.51726e-05
20,359.604,0.81929,1.18306,0.49977,0.89608,0.84067,0.93293,0.64145,1.06254,1.50694,0.48035,4.15711e-05,4.15711e-05,4.15711e-05
