epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.5282,1.30766,2.63374,0.68306,0,0,0,0,0,0,0,0.0646209,0.000134953,0.000134953
2,36.5116,1.35596,2.35691,0.68996,0,0,0,0,0,0,0,0.0290423,0.000257212,0.000257212
3,54.2176,1.37048,2.15693,0.70305,0,0,0,0,0,0,0,0.000342354,0.000342354,0.000342354
4,72.0379,1.32096,2.0246,0.68852,0,0,0,0,0,0,0,0.000323531,0.000323531,0.000323531
5,89.845,1.2764,1.88832,0.68798,0,0,0,0,0,0,0,0.000304708,0.000304708,0.000304708
6,107.715,1.31679,1.87244,0.6852,0,0,0,0,0,0,0,0.000285884,0.000285884,0.000285884
7,125.675,1.28003,1.77801,0.68761,0,0,0,0,0,0,0,0.000267061,0.000267061,0.000267061
8,143.431,1.21377,1.57462,0.66145,0,0,0,0,0,0,0,0.000248238,0.000248238,0.000248238
9,161.305,1.18312,1.47362,0.63859,0,0,0,0,0,0,0,0.000229415,0.000229415,0.000229415
10,179.117,1.18314,1.47464,0.64764,0,0,0,0,0,0,0,0.000210592,0.000210592,0.000210592
11,197.299,1.01078,1.18671,0.59197,0,0,0,0,0,0,0,0.000191769,0.000191769,0.000191769
12,215.453,0.97118,1.02919,0.58208,0,0,0,0,0,0,0,0.000172946,0.000172946,0.000172946
13,233.149,0.97421,1.04116,0.5828,0,0,0,0,0,0,0,0.000154123,0.000154123,0.000154123
14,250.949,0.96518,1.03367,0.57529,0,0,0,0,0,0,0,0.0001353,0.0001353,0.0001353
15,268.765,0.92916,0.95815,0.56936,0,0,0,0,0,0,0,0.000116476,0.000116476,0.000116476
16,286.513,0.9038,0.90902,0.56202,0,0,0,0,0,0,0,9.76534e-05,9.76534e-05,9.76534e-05
17,304.521,0.87637,0.8685,0.55555,0,0,0,0,0,0,0,7.88302e-05,7.88302e-05,7.88302e-05
18,322.334,0.86747,0.83449,0.5459,0,0,0,0,0,0,0,6.00071e-05,6.00071e-05,6.00071e-05
19,340.087,0.83924,0.78668,0.53392,0,0,0,0,0,0,0,4.1184e-05,4.1184e-05,4.1184e-05
20,358.579,0.82951,0.76697,0.5372,0.88039,0.87187,0.93979,0.66917,1.16848,1.06657,0.53107,2.23609e-05,2.23609e-05,2.23609e-05
