epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9123,1.44619,3.38974,0.68018,0,0,0,0,0,0,0,0.0788532,0.000129787,0.000129787
2,37.0181,1.51757,3.16328,0.72435,0,0,0,0,0,0,0,0.0575822,0.000247384,0.000247384
3,54.9164,1.55243,3.12356,0.74511,0,0,0,0,0,0,0,0.0362983,0.000352073,0.000352073
4,72.8388,1.54171,3.09644,0.73072,0,0,0,0,0,0,0,0.0150015,0.000443855,0.000443855
5,90.7492,1.51341,2.80319,0.72075,0,0,0,0,0,0,0,0.000489305,0.000489305,0.000489305
6,108.812,1.50103,2.8209,0.72099,0,0,0,0,0,0,0,0.000459132,0.000459132,0.000459132
7,126.69,1.4229,2.56675,0.69507,0,0,0,0,0,0,0,0.000428958,0.000428958,0.000428958
8,144.511,1.3844,2.44618,0.6815,0,0,0,0,0,0,0,0.000398784,0.000398784,0.000398784
9,162.353,1.39021,2.38922,0.68373,0,0,0,0,0,0,0,0.000368611,0.000368611,0.000368611
10,180.098,1.35212,2.29387,0.66881,0,0,0,0,0,0,0,0.000338437,0.000338437,0.000338437
11,198.342,1.16252,1.75496,0.61291,0,0,0,0,0,0,0,0.000308263,0.000308263,0.000308263
12,216.136,1.10988,1.57943,0.59652,0,0,0,0,0,0,0,0.00027809,0.00027809,0.00027809
13,233.929,1.10772,1.55161,0.58917,0,0,0,0,0,0,0,0.000247916,0.000247916,0.000247916
14,251.671,1.09867,1.50958,0.5951,0,0,0,0,0,0,0,0.000217743,0.000217743,0.000217743
15,269.525,1.02578,1.31422,0.57631,0,0,0,0,0,0,0,0.000187569,0.000187569,0.000187569
16,287.438,1.03083,1.29399,0.56484,0,0,0,0,0,0,0,0.000157395,0.000157395,0.000157395
17,305.124,1.01522,1.2689,0.56467,0,0,0,0,0,0,0,0.000127222,0.000127222,0.000127222
18,322.908,0.98949,1.19843,0.55215,0,0,0,0,0,0,0,9.7048e-05,9.7048e-05,9.7048e-05
19,340.633,0.94029,1.14049,0.5339,0,0,0,0,0,0,0,6.68743e-05,6.68743e-05,6.68743e-05
20,359.176,0.94348,1.0886,0.5429,0.90623,0.83457,0.93119,0.64316,1.20858,1.38858,0.52267,3.67007e-05,3.67007e-05,3.67007e-05
