epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8439,1.45318,3.43367,0.64305,0,0,0,0,0,0,0,0.079877,0.000111289,0.000111289
2,36.9888,1.4866,2.93888,0.64155,0,0,0,0,0,0,0,0.0596371,0.00021215,0.00021215
3,55.0318,1.46984,2.87435,0.62302,0,0,0,0,0,0,0,0.0393861,0.000301969,0.000301969
4,72.9361,1.4806,2.7366,0.62548,0,0,0,0,0,0,0,0.0191241,0.000380747,0.000380747
5,90.7577,1.46278,2.69001,0.63284,0,0,0,0,0,0,0,0.000441431,0.000441431,0.000441431
6,108.806,1.46647,2.66852,0.62854,0,0,0,0,0,0,0,0.000414289,0.000414289,0.000414289
7,126.566,1.41512,2.47883,0.61767,0,0,0,0,0,0,0,0.000387147,0.000387147,0.000387147
8,144.347,1.34342,2.19268,0.58999,0,0,0,0,0,0,0,0.000360004,0.000360004,0.000360004
9,162.046,1.32067,2.19214,0.58564,0,0,0,0,0,0,0,0.000332862,0.000332862,0.000332862
10,179.777,1.29844,2.03733,0.57489,0,0,0,0,0,0,0,0.00030572,0.00030572,0.00030572
11,198.21,1.11889,1.64198,0.53005,0,0,0,0,0,0,0,0.000278578,0.000278578,0.000278578
12,215.869,1.16474,1.52208,0.54549,0,0,0,0,0,0,0,0.000251436,0.000251436,0.000251436
13,233.52,1.09702,1.41924,0.5184,0,0,0,0,0,0,0,0.000224293,0.000224293,0.000224293
14,251.164,1.11542,1.38869,0.5276,0,0,0,0,0,0,0,0.000197151,0.000197151,0.000197151
15,268.908,1.05673,1.31708,0.51906,0,0,0,0,0,0,0,0.000170009,0.000170009,0.000170009
16,286.771,1.04809,1.29104,0.51433,0,0,0,0,0,0,0,0.000142867,0.000142867,0.000142867
17,304.537,1.02576,1.21558,0.50579,0,0,0,0,0,0,0,0.000115724,0.000115724,0.000115724
18,322.323,0.99294,1.11875,0.49109,0,0,0,0,0,0,0,8.85822e-05,8.85822e-05,8.85822e-05
19,339.927,0.97247,1.05453,0.48285,0,0,0,0,0,0,0,6.14399e-05,6.14399e-05,6.14399e-05
20,358.392,0.969,1.02955,0.48693,0.90719,0.84406,0.93962,0.63356,1.23136,1.26762,0.44537,3.42977e-05,3.42977e-05,3.42977e-05
