epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0765,1.22774,3.84259,0.7585,0,0,0,0,0,0,0,0.0796531,0.000215909,0.000215909
2,37.5266,1.30207,3.7834,0.78273,0,0,0,0,0,0,0,0.0591776,0.000411414,0.000411414
3,55.4651,1.3622,3.87484,0.83381,0,0,0,0,0,0,0,0.0386806,0.00058532,0.00058532
4,73.3979,1.32377,3.53753,0.79042,0,0,0,0,0,0,0,0.0181619,0.00073763,0.00073763
5,91.3204,1.35669,3.57072,0.80989,0,0,0,0,0,0,0,0.000841035,0.000841035,0.000841035
6,109.351,1.25133,3.2071,0.75972,0,0,0,0,0,0,0,0.000788794,0.000788794,0.000788794
7,127.208,1.21385,3.04113,0.75143,0,0,0,0,0,0,0,0.000736553,0.000736553,0.000736553
8,145.058,1.16127,2.82811,0.71671,0,0,0,0,0,0,0,0.000684312,0.000684312,0.000684312
9,162.905,1.12393,2.67417,0.70719,0,0,0,0,0,0,0,0.000632071,0.000632071,0.000632071
10,180.649,1.1028,2.61762,0.69822,0,0,0,0,0,0,0,0.000579829,0.000579829,0.000579829
11,199.025,0.9736,2.08584,0.65506,0,0,0,0,0,0,0,0.000527588,0.000527588,0.000527588
12,216.973,0.93519,1.96115,0.64177,0,0,0,0,0,0,0,0.000475347,0.000475347,0.000475347
13,234.669,0.9223,1.77554,0.62853,0,0,0,0,0,0,0,0.000423106,0.000423106,0.000423106
14,252.371,0.9159,1.76056,0.62263,0,0,0,0,0,0,0,0.000370865,0.000370865,0.000370865
15,270.197,0.88009,1.6485,0.61297,0,0,0,0,0,0,0,0.000318624,0.000318624,0.000318624
16,287.888,0.86574,1.60409,0.60851,0,0,0,0,0,0,0,0.000266382,0.000266382,0.000266382
17,305.619,0.857,1.48569,0.61256,0,0,0,0,0,0,0,0.000214141,0.000214141,0.000214141
18,323.251,0.82833,1.41492,0.59567,0,0,0,0,0,0,0,0.0001619,0.0001619,0.0001619
19,341.055,0.80054,1.31867,0.58637,0,0,0,0,0,0,0,0.000109659,0.000109659,0.000109659
20,359.743,0.80562,1.27767,0.58643,0.90318,0.82451,0.92595,0.61127,0.98778,1.47551,0.52721,5.74177e-05,5.74177e-05,5.74177e-05
