epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0283,1.53949,3.18851,0.98702,0,0,0,0,0,0,0,0.0798555,0.000219936,0.000219936
2,37.279,1.64336,3.0648,1.04122,0,0,0,0,0,0,0,0.0595831,0.000419146,0.000419146
3,55.1887,1.64941,3.06298,1.05981,0,0,0,0,0,0,0,0.0392888,0.000596416,0.000596416
4,73.1097,1.6482,2.96139,1.05924,0,0,0,0,0,0,0,0.0189725,0.000751745,0.000751745
5,91.024,1.60609,2.9738,1.02783,0,0,0,0,0,0,0,0.00086565,0.00086565,0.00086565
6,108.919,1.57709,2.82581,1.01582,0,0,0,0,0,0,0,0.000812063,0.000812063,0.000812063
7,126.617,1.50105,2.60537,0.98028,0,0,0,0,0,0,0,0.000758475,0.000758475,0.000758475
8,144.522,1.45792,2.33697,0.95003,0,0,0,0,0,0,0,0.000704888,0.000704888,0.000704888
9,162.36,1.41882,2.24962,0.92551,0,0,0,0,0,0,0,0.0006513,0.0006513,0.0006513
10,180.159,1.39245,2.21282,0.94066,0,0,0,0,0,0,0,0.000597713,0.000597713,0.000597713
11,198.568,1.2753,1.87966,0.89235,0,0,0,0,0,0,0,0.000544126,0.000544126,0.000544126
12,216.346,1.23262,1.71607,0.87948,0,0,0,0,0,0,0,0.000490538,0.000490538,0.000490538
13,234.097,1.19492,1.62281,0.85745,0,0,0,0,0,0,0,0.000436951,0.000436951,0.000436951
14,251.755,1.20828,1.57832,0.8645,0,0,0,0,0,0,0,0.000383363,0.000383363,0.000383363
15,269.479,1.14043,1.46437,0.83383,0,0,0,0,0,0,0,0.000329776,0.000329776,0.000329776
16,287.347,1.16544,1.44381,0.84868,0,0,0,0,0,0,0,0.000276188,0.000276188,0.000276188
17,305.146,1.12517,1.37458,0.8256,0,0,0,0,0,0,0,0.000222601,0.000222601,0.000222601
18,322.843,1.08643,1.29565,0.80534,0,0,0,0,0,0,0,0.000169014,0.000169014,0.000169014
19,340.606,1.067,1.24397,0.79282,0,0,0,0,0,0,0,0.000115426,0.000115426,0.000115426
20,359.041,1.0419,1.16881,0.78916,0.87127,0.83565,0.91204,0.59982,1.25021,1.28934,0.70816,6.18386e-05,6.18386e-05,6.18386e-05
