epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9191,1.98831,2.56471,3.04361,0,0,0,0,0,0,0,0.0769434,0.0016187,0.0016187
2,37.1089,1.92242,2.48498,2.99659,0,0,0,0,0,0,0,0.0536056,0.00308608,0.00308608
3,55.0775,1.8287,2.40337,2.93177,0,0,0,0,0,0,0,0.0301075,0.00439321,0.00439321
4,72.9664,1.74908,2.23177,2.81028,0,0,0,0,0,0,0,0.00644917,0.00554008,0.00554008
5,90.9299,1.70586,2.15847,2.75517,0,0,0,0,0,0,0,0.00526788,0.00526788,0.00526788
6,108.833,1.65456,2.10571,2.66149,0,0,0,0,0,0,0,0.00494485,0.00494485,0.00494485
7,126.718,1.62949,2.01992,2.61771,0,0,0,0,0,0,0,0.00462182,0.00462182,0.00462182
8,144.633,1.60911,1.98967,2.55461,0,0,0,0,0,0,0,0.00429878,0.00429878,0.00429878
9,162.528,1.55413,1.90695,2.51046,0,0,0,0,0,0,0,0.00397575,0.00397575,0.00397575
10,180.433,1.56428,1.89738,2.52104,0,0,0,0,0,0,0,0.00365272,0.00365272,0.00365272
11,198.651,1.46033,1.80238,2.48032,0,0,0,0,0,0,0,0.00332969,0.00332969,0.00332969
12,216.428,1.42913,1.61974,2.42547,0,0,0,0,0,0,0,0.00300666,0.00300666,0.00300666
13,234.313,1.43277,1.59851,2.41003,0,0,0,0,0,0,0,0.00268363,0.00268363,0.00268363
14,251.998,1.39682,1.58881,2.35386,0,0,0,0,0,0,0,0.0023606,0.0023606,0.0023606
15,269.772,1.36397,1.51927,2.31819,0,0,0,0,0,0,0,0.00203757,0.00203757,0.00203757
16,287.522,1.36179,1.45967,2.30184,0,0,0,0,0,0,0,0.00171454,0.00171454,0.00171454
17,305.315,1.30785,1.40433,2.24987,0,0,0,0,0,0,0,0.00139151,0.00139151,0.00139151
18,323.186,1.29415,1.34173,2.22637,0,0,0,0,0,0,0,0.00106848,0.00106848,0.00106848
19,340.965,1.25019,1.28685,2.1456,0,0,0,0,0,0,0,0.000745446,0.000745446,0.000745446
20,359.424,1.25355,1.26936,2.15316,0.62982,0.46919,0.5496,0.28707,1.4383,1.40645,1.84403,0.000422415,0.000422415,0.000422415
