epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.7536,1.40052,3.92256,0.64142,0,0,0,0,0,0,0,0.0800289,0.000134709,0.000134709
2,36.8963,1.46536,3.65988,0.67394,0,0,0,0,0,0,0,0.0599393,0.0002568,0.0002568
3,54.8595,1.48358,3.58974,0.69639,0,0,0,0,0,0,0,0.0398364,0.00036553,0.00036553
4,72.8418,1.43152,3.38146,0.66409,0,0,0,0,0,0,0,0.0197202,0.000460899,0.000460899
5,90.8151,1.41834,3.25055,0.63965,0,0,0,0,0,0,0,0.000537784,0.000537784,0.000537784
6,108.711,1.35255,3.04117,0.62811,0,0,0,0,0,0,0,0.000504729,0.000504729,0.000504729
7,126.717,1.35603,2.97276,0.62374,0,0,0,0,0,0,0,0.000471675,0.000471675,0.000471675
8,144.775,1.31993,2.85777,0.63529,0,0,0,0,0,0,0,0.000438621,0.000438621,0.000438621
9,162.599,1.32027,2.7231,0.61993,0,0,0,0,0,0,0,0.000405567,0.000405567,0.000405567
10,180.419,1.26829,2.5405,0.6062,0,0,0,0,0,0,0,0.000372513,0.000372513,0.000372513
11,198.877,1.14664,2.05647,0.58064,0,0,0,0,0,0,0,0.000339459,0.000339459,0.000339459
12,217.015,1.1016,1.95156,0.56835,0,0,0,0,0,0,0,0.000306405,0.000306405,0.000306405
13,234.823,1.09469,1.89209,0.56766,0,0,0,0,0,0,0,0.000273351,0.000273351,0.000273351
14,252.729,1.05659,1.84172,0.54795,0,0,0,0,0,0,0,0.000240297,0.000240297,0.000240297
15,270.582,1.02857,1.66036,0.54694,0,0,0,0,0,0,0,0.000207242,0.000207242,0.000207242
16,288.443,1.02274,1.61068,0.54328,0,0,0,0,0,0,0,0.000174188,0.000174188,0.000174188
17,306.203,1.0019,1.54802,0.53341,0,0,0,0,0,0,0,0.000141134,0.000141134,0.000141134
18,324.117,0.97073,1.43223,0.52633,0,0,0,0,0,0,0,0.00010808,0.00010808,0.00010808
19,342.013,0.95414,1.38086,0.51603,0,0,0,0,0,0,0,7.50259e-05,7.50259e-05,7.50259e-05
20,360.65,0.95316,1.33588,0.52098,0.85982,0.8663,0.93122,0.63165,1.13565,1.48459,0.46202,4.19718e-05,4.19718e-05,4.19718e-05
