epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.064,1.88073,2.88026,0.93948,0,0,0,0,0,0,0,0.0802619,0.000157173,0.000157173
2,37.2105,1.97319,2.90437,0.97346,0,0,0,0,0,0,0,0.0604043,0.000299539,0.000299539
3,55.1712,2.04871,3.02229,1.03326,0,0,0,0,0,0,0,0.0405309,0.000426231,0.000426231
4,73.1695,2.02818,2.83366,0.99597,0,0,0,0,0,0,0,0.020642,0.000537248,0.000537248
5,91.1269,2.01968,2.77789,1.00077,0,0,0,0,0,0,0,0.000737302,0.00063259,0.00063259
6,109.181,1.87235,2.5204,0.94775,0,0,0,0,0,0,0,0.000594066,0.000594066,0.000594066
7,126.981,1.86054,2.32639,0.91543,0,0,0,0,0,0,0,0.000554879,0.000554879,0.000554879
8,144.818,1.74277,2.15103,0.88495,0,0,0,0,0,0,0,0.000515693,0.000515693,0.000515693
9,162.584,1.7945,2.0982,0.90247,0,0,0,0,0,0,0,0.000476506,0.000476506,0.000476506
10,180.571,1.7556,2.03676,0.88727,0,0,0,0,0,0,0,0.000437319,0.000437319,0.000437319
11,198.812,1.56497,1.76078,0.84934,0,0,0,0,0,0,0,0.000398132,0.000398132,0.000398132
12,216.542,1.52381,1.55086,0.83697,0,0,0,0,0,0,0,0.000358946,0.000358946,0.000358946
13,234.443,1.52776,1.46112,0.83238,0,0,0,0,0,0,0,0.000319759,0.000319759,0.000319759
14,252.235,1.51531,1.40864,0.82457,0,0,0,0,0,0,0,0.000280572,0.000280572,0.000280572
15,270.132,1.43196,1.37298,0.80018,0,0,0,0,0,0,0,0.000241385,0.000241385,0.000241385
16,287.894,1.44012,1.28435,0.79895,0,0,0,0,0,0,0,0.000202199,0.000202199,0.000202199
17,305.704,1.40808,1.22954,0.78937,0,0,0,0,0,0,0,0.000163012,0.000163012,0.000163012
18,323.566,1.36841,1.17091,0.77788,0,0,0,0,0,0,0,0.000123825,0.000123825,0.000123825
19,341.357,1.31902,1.10741,0.75446,0,0,0,0,0,0,0,8.46382e-05,8.46382e-05,8.46382e-05
20,360.1,1.31419,1.08471,0.75847,0.85938,0.83844,0.92604,0.58888,1.62871,1.15825,0.66957,4.54515e-05,4.54515e-05,4.54515e-05
