epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
183,21186.2,0.32752,0.54278,0.19007,0.81946,0.75144,0.78901,0.52417,0.34639,0.55662,0.11933,0.0063964,0.0063964,0.0063964
184,21301.7,0.3293,0.55391,0.19978,0.84276,0.7267,0.79554,0.51507,0.35427,0.57239,0.1138,0.0063766,0.0063766,0.0063766
185,21417,0.3273,0.52323,0.18468,0.85329,0.72304,0.77729,0.52622,0.34212,0.56053,0.11477,0.0063568,0.0063568,0.0063568
186,21532.7,0.32161,0.55613,0.18659,0.80589,0.75317,0.8023,0.5176,0.37882,0.56564,0.11959,0.006337,0.006337,0.006337
187,21648.5,0.31872,0.52539,0.20091,0.85145,0.7726,0.81435,0.53824,0.35366,0.56983,0.11755,0.0063172,0.0063172,0.0063172
188,21764.2,0.30207,0.51959,0.18704,0.83925,0.7924,0.824,0.52501,0.35895,0.57462,0.1184,0.0062974,0.0062974,0.0062974
189,21879.7,0.30253,0.52086,0.18273,0.87095,0.75192,0.81835,0.55046,0.32929,0.54789,0.11287,0.0062776,0.0062776,0.0062776
190,21995.5,0.30735,0.53333,0.1819,0.84556,0.75059,0.81484,0.54606,0.35626,0.58519,0.12496,0.0062578,0.0062578,0.0062578
191,22111.6,0.29379,0.51408,0.1917,0.8398,0.78755,0.82043,0.55582,0.32744,0.57468,0.11197,0.006238,0.006238,0.006238
192,22227.2,0.29569,0.52681,0.17933,0.82084,0.80555,0.82113,0.5431,0.3538,0.58793,0.11513,0.0062182,0.0062182,0.0062182
193,22342.9,0.30748,0.52202,0.18284,0.85154,0.76598,0.83055,0.53606,0.35682,0.56367,0.11145,0.0061984,0.0061984,0.0061984
194,22458.6,0.30478,0.52856,0.18291,0.80655,0.79427,0.82339,0.54185,0.35477,0.55865,0.10961,0.0061786,0.0061786,0.0061786
195,22574.3,0.29508,0.51114,0.17891,0.81399,0.81116,0.83313,0.54341,0.34292,0.56806,0.11117,0.0061588,0.0061588,0.0061588
196,22690,0.30238,0.5266,0.1792,0.8237,0.80165,0.83607,0.54123,0.36777,0.57985,0.11604,0.006139,0.006139,0.006139
197,22806.1,0.31277,0.50192,0.18392,0.84217,0.79875,0.83057,0.53579,0.34939,0.55946,0.11379,0.0061192,0.0061192,0.0061192
198,22921.9,0.31252,0.51861,0.1803,0.81243,0.7707,0.82031,0.52893,0.34494,0.55642,0.11607,0.0060994,0.0060994,0.0060994
199,23037.5,0.31735,0.53188,0.19645,0.74374,0.83979,0.81642,0.55278,0.33217,0.55759,0.11244,0.0060796,0.0060796,0.0060796
200,23153.1,0.33315,0.512,0.18496,0.79066,0.81747,0.81521,0.53175,0.35444,0.56071,0.11321,0.0060598,0.0060598,0.0060598
201,23268.8,0.33388,0.50337,0.18821,0.83853,0.79325,0.82799,0.53299,0.3539,0.59154,0.10669,0.00604,0.00604,0.00604
202,23384.4,0.28982,0.52065,0.18239,0.82622,0.78449,0.82636,0.54836,0.34315,0.53853,0.11051,0.0060202,0.0060202,0.0060202
203,23500,0.30378,0.51167,0.1861,0.83305,0.79614,0.83541,0.56362,0.3348,0.52652,0.11041,0.0060004,0.0060004,0.0060004
204,23615.4,0.30808,0.524,0.18291,0.85065,0.7831,0.82026,0.55106,0.33712,0.52336,0.11408,0.0059806,0.0059806,0.0059806
205,23730.8,0.29228,0.51979,0.17424,0.82733,0.78589,0.82345,0.54064,0.36436,0.54032,0.12248,0.0059608,0.0059608,0.0059608
206,23846.4,0.30624,0.53222,0.18767,0.83715,0.79503,0.83791,0.54696,0.35194,0.54649,0.11649,0.005941,0.005941,0.005941
207,23961.8,0.2924,0.52953,0.18314,0.85784,0.81147,0.85351,0.57429,0.33123,0.52919,0.10682,0.0059212,0.0059212,0.0059212
208,24077.4,0.2841,0.50267,0.17471,0.86347,0.80274,0.85553,0.56634,0.33316,0.52605,0.10928,0.0059014,0.0059014,0.0059014
209,24192.7,0.27975,0.5171,0.16804,0.82874,0.78594,0.83614,0.54501,0.35516,0.57394,0.12136,0.0058816,0.0058816,0.0058816
210,24308.2,0.29159,0.52485,0.18042,0.80464,0.79264,0.83178,0.55875,0.33454,0.55214,0.10962,0.0058618,0.0058618,0.0058618
211,24423.7,0.30824,0.53683,0.18909,0.78583,0.84198,0.83189,0.56213,0.32915,0.56537,0.11162,0.005842,0.005842,0.005842
212,24539.2,0.29654,0.54897,0.17782,0.8077,0.81255,0.83295,0.56473,0.33938,0.55163,0.11544,0.0058222,0.0058222,0.0058222
213,24654.8,0.3064,0.51729,0.18703,0.83087,0.80506,0.81996,0.55898,0.32564,0.58107,0.10605,0.0058024,0.0058024,0.0058024
214,24770.2,0.32275,0.53432,0.18138,0.8315,0.80552,0.82539,0.5316,0.35726,0.55692,0.11667,0.0057826,0.0057826,0.0057826
215,24886,0.30933,0.51203,0.18807,0.83304,0.8038,0.83342,0.55594,0.33178,0.56574,0.11319,0.0057628,0.0057628,0.0057628
216,25001.9,0.3026,0.52111,0.18285,0.87813,0.76712,0.83618,0.57382,0.32634,0.55655,0.1124,0.005743,0.005743,0.005743
217,25117.5,0.31146,0.51211,0.18645,0.79601,0.76248,0.80806,0.5436,0.35292,0.57853,0.11754,0.0057232,0.0057232,0.0057232
218,25233.2,0.309,0.51718,0.18173,0.77986,0.76594,0.8056,0.54453,0.33957,0.56808,0.11378,0.0057034,0.0057034,0.0057034
219,25349.1,0.32225,0.53035,0.20536,0.77231,0.78991,0.80486,0.52798,0.3384,0.56567,0.11741,0.0056836,0.0056836,0.0056836
220,25464.7,0.30878,0.5025,0.17608,0.82724,0.80307,0.81852,0.54421,0.35848,0.56526,0.11475,0.0056638,0.0056638,0.0056638
221,25580.3,0.2971,0.49751,0.17738,0.81943,0.77604,0.83862,0.55824,0.35951,0.56322,0.11997,0.005644,0.005644,0.005644
222,25696.2,0.31132,0.51178,0.18292,0.7688,0.83936,0.83295,0.56015,0.34858,0.58977,0.12003,0.0056242,0.0056242,0.0056242
223,25812.1,0.29183,0.50315,0.16909,0.87068,0.80658,0.83433,0.55451,0.33911,0.5388,0.1109,0.0056044,0.0056044,0.0056044
224,25927.6,0.3039,0.50437,0.18821,0.83603,0.7814,0.82727,0.55436,0.34892,0.58053,0.11614,0.0055846,0.0055846,0.0055846
225,26043.1,0.29215,0.51059,0.17656,0.81602,0.77691,0.82711,0.5664,0.32619,0.56479,0.10687,0.0055648,0.0055648,0.0055648
226,26158.6,0.32327,0.509,0.19689,0.82686,0.79851,0.82081,0.54384,0.33911,0.55461,0.11406,0.005545,0.005545,0.005545
227,26274.2,0.28137,0.49812,0.17935,0.83374,0.7973,0.83485,0.56505,0.34006,0.56926,0.11122,0.0055252,0.0055252,0.0055252
228,26389.6,0.30686,0.49835,0.18143,0.7889,0.80795,0.81577,0.51283,0.38041,0.55407,0.11809,0.0055054,0.0055054,0.0055054
229,26505.3,0.29219,0.48474,0.16983,0.77642,0.806,0.82173,0.54723,0.34275,0.56464,0.11647,0.0054856,0.0054856,0.0054856
230,26621,0.28906,0.49808,0.17627,0.77309,0.83047,0.83044,0.5559,0.33486,0.55828,0.10964,0.0054658,0.0054658,0.0054658
231,26736.9,0.2991,0.50076,0.1772,0.81198,0.83407,0.83921,0.56908,0.34909,0.54331,0.11809,0.005446,0.005446,0.005446
232,26852.8,0.29392,0.53981,0.181,0.82575,0.79755,0.8411,0.56398,0.34562,0.52781,0.11841,0.0054262,0.0054262,0.0054262
233,26968.4,0.29413,0.52697,0.17324,0.82333,0.79909,0.82177,0.54213,0.35866,0.53579,0.11837,0.0054064,0.0054064,0.0054064
234,27083.9,0.27002,0.49661,0.16656,0.80488,0.78008,0.81585,0.52653,0.35976,0.57184,0.12553,0.0053866,0.0053866,0.0053866
235,27199.6,0.2743,0.52038,0.17156,0.82077,0.72969,0.81304,0.53388,0.34357,0.56957,0.11508,0.0053668,0.0053668,0.0053668
236,27314.7,0.3269,0.52758,0.18169,0.84643,0.75938,0.82474,0.55008,0.34449,0.55803,0.11389,0.005347,0.005347,0.005347
237,27429.9,0.2935,0.48656,0.17608,0.8237,0.77292,0.82716,0.52433,0.38591,0.56982,0.121,0.0053272,0.0053272,0.0053272
238,27545.3,0.29181,0.50969,0.18063,0.80483,0.8092,0.83524,0.53553,0.37826,0.564,0.11836,0.0053074,0.0053074,0.0053074
239,27660.9,0.31902,0.53754,0.17774,0.79789,0.81525,0.82483,0.54295,0.35306,0.54003,0.11818,0.0052876,0.0052876,0.0052876
240,27776.4,0.2938,0.52933,0.17743,0.81438,0.82499,0.83734,0.56671,0.33368,0.5595,0.1133,0.0052678,0.0052678,0.0052678
241,27892.3,0.29764,0.50339,0.17638,0.83394,0.8096,0.82797,0.55683,0.34064,0.58754,0.11662,0.005248,0.005248,0.005248
242,28008.2,0.28319,0.47054,0.16525,0.8503,0.75093,0.81952,0.5422,0.35992,0.58412,0.11776,0.0052282,0.0052282,0.0052282
243,28124.1,0.29494,0.50235,0.17098,0.82928,0.78034,0.82493,0.56049,0.32812,0.57369,0.11428,0.0052084,0.0052084,0.0052084
244,28239.8,0.27779,0.50758,0.17201,0.81073,0.80418,0.8321,0.56205,0.33368,0.5602,0.11289,0.0051886,0.0051886,0.0051886
245,28355.6,0.25904,0.50699,0.16914,0.87039,0.76906,0.82824,0.56631,0.33968,0.54458,0.11575,0.0051688,0.0051688,0.0051688
246,28471,0.27298,0.51711,0.17085,0.83494,0.76519,0.83007,0.56992,0.33398,0.55314,0.11574,0.005149,0.005149,0.005149
247,28586.6,0.29336,0.50772,0.172,0.841,0.78413,0.83864,0.57733,0.32737,0.54144,0.11644,0.0051292,0.0051292,0.0051292
248,28702.6,0.26591,0.49253,0.16654,0.85984,0.80755,0.84583,0.5735,0.33173,0.54511,0.11793,0.0051094,0.0051094,0.0051094
249,28818.3,0.26279,0.48935,0.16798,0.84899,0.79846,0.83847,0.56084,0.33163,0.57186,0.12499,0.0050896,0.0050896,0.0050896
250,28934,0.27884,0.52296,0.16067,0.83553,0.82591,0.83289,0.56354,0.32334,0.5546,0.11758,0.0050698,0.0050698,0.0050698
251,29049.7,0.3002,0.50297,0.17099,0.85615,0.81177,0.83082,0.55842,0.34189,0.54321,0.12357,0.00505,0.00505,0.00505
252,29165.4,0.26521,0.52031,0.16524,0.86823,0.78669,0.83299,0.55476,0.34486,0.55478,0.12224,0.0050302,0.0050302,0.0050302
253,29281,0.29599,0.49139,0.17501,0.8292,0.8084,0.85364,0.56746,0.33525,0.53864,0.11911,0.0050104,0.0050104,0.0050104
254,29396.9,0.26724,0.49935,0.16542,0.80849,0.82031,0.85694,0.56104,0.34904,0.53043,0.12212,0.0049906,0.0049906,0.0049906
255,29512.5,0.29079,0.47963,0.16802,0.87793,0.79067,0.85599,0.57383,0.33142,0.53822,0.11086,0.0049708,0.0049708,0.0049708
256,29628.3,0.29111,0.48707,0.1854,0.85125,0.80588,0.84743,0.57905,0.32821,0.5452,0.11234,0.004951,0.004951,0.004951
257,29743.8,0.28373,0.50649,0.17068,0.85621,0.8007,0.85812,0.57251,0.3501,0.53995,0.11414,0.0049312,0.0049312,0.0049312
258,29859.3,0.28545,0.49511,0.16813,0.82114,0.79838,0.84246,0.56205,0.35234,0.54851,0.11759,0.0049114,0.0049114,0.0049114
259,29974.4,0.27378,0.49711,0.16809,0.8341,0.81448,0.84813,0.58208,0.3351,0.54997,0.11621,0.0048916,0.0048916,0.0048916
260,30090.3,0.27497,0.49582,0.1602,0.86547,0.79729,0.84749,0.58311,0.34407,0.5282,0.11711,0.0048718,0.0048718,0.0048718
261,30206.2,0.26557,0.50712,0.1676,0.85143,0.79523,0.84742,0.5716,0.33669,0.55311,0.11556,0.004852,0.004852,0.004852
262,30322.3,0.25136,0.47188,0.16145,0.80868,0.77225,0.84362,0.55974,0.33449,0.5921,0.11431,0.0048322,0.0048322,0.0048322
263,30438,0.26295,0.48725,0.16908,0.84074,0.77721,0.84709,0.56838,0.32891,0.58053,0.11058,0.0048124,0.0048124,0.0048124
264,30553.6,0.27054,0.47641,0.16266,0.80631,0.81599,0.84787,0.57994,0.32824,0.54226,0.11254,0.0047926,0.0047926,0.0047926
265,30669.2,0.27669,0.49598,0.16289,0.83094,0.79906,0.82595,0.54692,0.34723,0.56309,0.11778,0.0047728,0.0047728,0.0047728
266,30784.9,0.29593,0.48399,0.16853,0.82967,0.76859,0.82347,0.54775,0.34519,0.56402,0.11703,0.004753,0.004753,0.004753
267,30900.6,0.26777,0.51344,0.16922,0.82271,0.76869,0.82912,0.56156,0.34934,0.56853,0.12458,0.0047332,0.0047332,0.0047332
268,31016.3,0.25966,0.46994,0.16364,0.82292,0.81749,0.82514,0.56078,0.34255,0.56863,0.11839,0.0047134,0.0047134,0.0047134
269,31132.1,0.2885,0.49603,0.16462,0.83348,0.80187,0.83667,0.57484,0.34469,0.55913,0.12297,0.0046936,0.0046936,0.0046936
270,31248,0.27849,0.48376,0.16183,0.7831,0.81143,0.83392,0.57223,0.32758,0.56068,0.11388,0.0046738,0.0046738,0.0046738
271,31363.8,0.27731,0.48533,0.16551,0.79935,0.79619,0.83935,0.57436,0.33282,0.53385,0.12362,0.004654,0.004654,0.004654
272,31479.4,0.27167,0.47916,0.16929,0.84404,0.78439,0.84696,0.57198,0.33377,0.5423,0.11695,0.0046342,0.0046342,0.0046342
273,31595.1,0.2916,0.49484,0.16897,0.81747,0.79179,0.84038,0.55905,0.34493,0.5334,0.11654,0.0046144,0.0046144,0.0046144
274,31711.1,0.28238,0.4873,0.17873,0.85683,0.79579,0.85708,0.58187,0.33545,0.54916,0.11625,0.0045946,0.0045946,0.0045946
275,31826.6,0.26437,0.47786,0.17741,0.87412,0.76249,0.8421,0.58218,0.31907,0.55659,0.10868,0.0045748,0.0045748,0.0045748
276,31942.3,0.25923,0.47581,0.16365,0.8667,0.78038,0.83361,0.56706,0.33629,0.56393,0.11727,0.004555,0.004555,0.004555
277,32058,0.26271,0.47846,0.16487,0.79923,0.80552,0.82537,0.56437,0.34047,0.56903,0.12168,0.0045352,0.0045352,0.0045352
278,32173.9,0.25317,0.46601,0.1606,0.86544,0.80079,0.83652,0.57157,0.33094,0.5637,0.11398,0.0045154,0.0045154,0.0045154
279,32289.5,0.26095,0.49656,0.15641,0.82524,0.79126,0.83538,0.58247,0.32205,0.54328,0.1149,0.0044956,0.0044956,0.0044956
280,32405.2,0.26393,0.48208,0.1651,0.85086,0.78497,0.82651,0.57552,0.3212,0.55543,0.11617,0.0044758,0.0044758,0.0044758
281,32521,0.26275,0.51569,0.15004,0.82834,0.80626,0.82199,0.56621,0.34933,0.55852,0.12147,0.004456,0.004456,0.004456
282,32636.6,0.27889,0.48706,0.16854,0.82671,0.77811,0.82495,0.57684,0.32707,0.55777,0.11792,0.0044362,0.0044362,0.0044362
283,32752.2,0.25046,0.47341,0.15386,0.85216,0.78682,0.84309,0.5752,0.32993,0.54089,0.11941,0.0044164,0.0044164,0.0044164
284,32867.7,0.28119,0.48044,0.16905,0.8433,0.7733,0.83663,0.57287,0.32346,0.58387,0.11288,0.0043966,0.0043966,0.0043966
285,32983.4,0.29024,0.4851,0.17906,0.84595,0.7609,0.81586,0.57583,0.32694,0.55518,0.11784,0.0043768,0.0043768,0.0043768
286,33099.1,0.247,0.46009,0.15957,0.86464,0.75086,0.81037,0.56068,0.32785,0.56412,0.12242,0.004357,0.004357,0.004357
287,33214.8,0.24381,0.46219,0.14973,0.7756,0.82425,0.82973,0.56936,0.32861,0.58653,0.11506,0.0043372,0.0043372,0.0043372
288,33330.4,0.2475,0.48275,0.15707,0.8598,0.78913,0.84494,0.57598,0.31454,0.56892,0.10981,0.0043174,0.0043174,0.0043174
289,33446.3,0.27784,0.46088,0.16768,0.82518,0.80051,0.83094,0.57464,0.32705,0.55411,0.11389,0.0042976,0.0042976,0.0042976
290,33562,0.24814,0.47007,0.14898,0.85459,0.80359,0.83847,0.58363,0.31923,0.56625,0.11043,0.0042778,0.0042778,0.0042778
291,33677.8,0.25036,0.49373,0.15379,0.84338,0.80134,0.83032,0.57836,0.33065,0.57264,0.11591,0.004258,0.004258,0.004258
292,33793.2,0.22731,0.44119,0.15145,0.8406,0.80755,0.84088,0.57828,0.32979,0.5762,0.11551,0.0042382,0.0042382,0.0042382
293,33909.2,0.26673,0.47474,0.16178,0.85194,0.78937,0.84129,0.57748,0.32008,0.57194,0.1078,0.0042184,0.0042184,0.0042184
294,34024.9,0.25041,0.48701,0.16361,0.86052,0.78345,0.85369,0.58316,0.32986,0.56545,0.10948,0.0041986,0.0041986,0.0041986
295,34140.7,0.26739,0.48301,0.16021,0.86352,0.76892,0.84093,0.58124,0.31906,0.55692,0.11071,0.0041788,0.0041788,0.0041788
296,34256,0.2477,0.44726,0.15072,0.83972,0.83858,0.84826,0.58763,0.31979,0.5518,0.11456,0.004159,0.004159,0.004159
297,34371.5,0.24737,0.46352,0.15151,0.81006,0.8378,0.85348,0.58492,0.33282,0.57904,0.11672,0.0041392,0.0041392,0.0041392
298,34487,0.24176,0.44454,0.16033,0.83822,0.81919,0.85585,0.58757,0.31915,0.55308,0.11105,0.0041194,0.0041194,0.0041194
299,34602.6,0.24527,0.44534,0.15704,0.84255,0.79386,0.84729,0.58583,0.30937,0.56769,0.10612,0.0040996,0.0040996,0.0040996
300,34717.9,0.25525,0.46399,0.15735,0.84344,0.80122,0.84717,0.57642,0.32882,0.56447,0.10751,0.0040798,0.0040798,0.0040798
301,34833.3,0.2447,0.45086,0.15759,0.85137,0.7952,0.85177,0.58748,0.32118,0.58074,0.1109,0.00406,0.00406,0.00406
302,34948.7,0.24647,0.47304,0.15897,0.84026,0.82859,0.85567,0.57792,0.32911,0.57,0.11469,0.0040402,0.0040402,0.0040402
303,35064.3,0.26941,0.47398,0.16072,0.83855,0.8336,0.86822,0.59566,0.31511,0.5535,0.10754,0.0040204,0.0040204,0.0040204
304,35180.1,0.23929,0.45202,0.15977,0.83827,0.82945,0.85972,0.59962,0.31972,0.53859,0.10772,0.0040006,0.0040006,0.0040006
305,35295.9,0.23465,0.44758,0.15718,0.83193,0.80678,0.84053,0.58528,0.3183,0.53952,0.11068,0.0039808,0.0039808,0.0039808
306,35411.7,0.23409,0.45834,0.15731,0.8032,0.80498,0.83154,0.58455,0.31929,0.53299,0.10929,0.003961,0.003961,0.003961
307,35526.9,0.25445,0.45795,0.1567,0.84011,0.77341,0.83316,0.57979,0.32582,0.57927,0.11259,0.0039412,0.0039412,0.0039412
308,35642.7,0.23976,0.44717,0.1502,0.86906,0.74976,0.83396,0.58035,0.32745,0.54686,0.11149,0.0039214,0.0039214,0.0039214
309,35758.1,0.25929,0.47824,0.15708,0.85857,0.78593,0.83978,0.58513,0.32906,0.53751,0.10802,0.0039016,0.0039016,0.0039016
310,35873.7,0.25732,0.49947,0.16177,0.80357,0.82184,0.84926,0.57643,0.33846,0.52315,0.11254,0.0038818,0.0038818,0.0038818
311,35989.1,0.26444,0.47031,0.16109,0.82539,0.80234,0.83826,0.57722,0.33702,0.51785,0.11942,0.003862,0.003862,0.003862
312,36104.8,0.24305,0.45414,0.15529,0.8721,0.77291,0.82515,0.57192,0.33463,0.52209,0.11786,0.0038422,0.0038422,0.0038422
313,36220.5,0.2467,0.46004,0.14762,0.85724,0.78585,0.83549,0.58773,0.33227,0.54505,0.11918,0.0038224,0.0038224,0.0038224
314,36335.7,0.23613,0.45241,0.1528,0.87662,0.77363,0.82142,0.5727,0.33369,0.54106,0.11825,0.0038026,0.0038026,0.0038026
315,36451.5,0.2314,0.42941,0.14585,0.85644,0.77987,0.8288,0.57093,0.33713,0.53718,0.11954,0.0037828,0.0037828,0.0037828
316,36567.3,0.23879,0.44352,0.14752,0.8541,0.77495,0.84158,0.58465,0.3396,0.52776,0.11849,0.003763,0.003763,0.003763
317,36683,0.24705,0.43954,0.15434,0.81256,0.82205,0.85967,0.57942,0.34339,0.51528,0.12207,0.0037432,0.0037432,0.0037432
318,36798.9,0.24638,0.45625,0.15573,0.82566,0.81451,0.8639,0.59128,0.34357,0.52627,0.11746,0.0037234,0.0037234,0.0037234
319,36914.3,0.23738,0.44942,0.15102,0.79469,0.84166,0.84822,0.59658,0.32326,0.52238,0.11238,0.0037036,0.0037036,0.0037036
320,37029.5,0.23557,0.45534,0.15209,0.80794,0.81299,0.83874,0.58096,0.32502,0.53244,0.11423,0.0036838,0.0036838,0.0036838
321,37145.1,0.21963,0.42293,0.14759,0.82477,0.80295,0.8397,0.57693,0.32416,0.53904,0.11197,0.003664,0.003664,0.003664
322,37260.8,0.23995,0.45487,0.15244,0.82481,0.84653,0.85002,0.57796,0.32863,0.53726,0.11441,0.0036442,0.0036442,0.0036442
323,37376.4,0.23467,0.45324,0.14785,0.84539,0.83545,0.85778,0.58239,0.33308,0.52707,0.11717,0.0036244,0.0036244,0.0036244
324,37491.8,0.24126,0.43598,0.14444,0.85081,0.83424,0.85626,0.58906,0.33484,0.52425,0.12027,0.0036046,0.0036046,0.0036046
325,37607,0.22908,0.43871,0.14997,0.81861,0.82506,0.85933,0.58852,0.34173,0.54857,0.12019,0.0035848,0.0035848,0.0035848
326,37722.6,0.23958,0.44349,0.15028,0.84842,0.7763,0.85782,0.584,0.32605,0.55676,0.11246,0.003565,0.003565,0.003565
327,37838.2,0.23632,0.46725,0.15085,0.86315,0.7741,0.84261,0.58131,0.32583,0.53953,0.11452,0.0035452,0.0035452,0.0035452
328,37953.9,0.22652,0.43729,0.14878,0.83149,0.79356,0.84881,0.58659,0.32623,0.55678,0.11415,0.0035254,0.0035254,0.0035254
329,38069.4,0.23917,0.45309,0.14656,0.77388,0.83765,0.84589,0.58432,0.33261,0.54866,0.12049,0.0035056,0.0035056,0.0035056
330,38185.1,0.22627,0.44062,0.15458,0.8425,0.7648,0.84764,0.5826,0.33831,0.56038,0.12026,0.0034858,0.0034858,0.0034858
331,38301,0.22093,0.45018,0.14955,0.89171,0.78644,0.85461,0.58725,0.33396,0.58274,0.11903,0.003466,0.003466,0.003466
332,38416.2,0.22193,0.43741,0.14844,0.85794,0.79181,0.86421,0.59121,0.33466,0.56115,0.11576,0.0034462,0.0034462,0.0034462
333,38531.7,0.22491,0.43543,0.13799,0.8563,0.77109,0.85138,0.5824,0.33082,0.55363,0.11586,0.0034264,0.0034264,0.0034264
334,38647.4,0.22833,0.43909,0.14214,0.86793,0.78401,0.84006,0.57851,0.33161,0.56322,0.11407,0.0034066,0.0034066,0.0034066
335,38762.7,0.22949,0.4238,0.14435,0.83928,0.79693,0.84903,0.58812,0.33725,0.57257,0.11688,0.0033868,0.0033868,0.0033868
336,38877.9,0.23096,0.43376,0.14602,0.81787,0.80922,0.85188,0.58964,0.33907,0.56599,0.12168,0.003367,0.003367,0.003367
337,38993.1,0.22295,0.44212,0.14366,0.86025,0.77516,0.85122,0.58899,0.33837,0.553,0.12333,0.0033472,0.0033472,0.0033472
338,39108.6,0.23802,0.45359,0.14788,0.85377,0.80089,0.84969,0.58712,0.31817,0.57089,0.1087,0.0033274,0.0033274,0.0033274
339,39224.3,0.21899,0.43387,0.14615,0.8194,0.80574,0.8427,0.5791,0.3173,0.57376,0.10681,0.0033076,0.0033076,0.0033076
340,39339.6,0.20628,0.43563,0.13847,0.85517,0.80334,0.84446,0.5826,0.32587,0.56724,0.11164,0.0032878,0.0032878,0.0032878
341,39455.4,0.22253,0.44332,0.144,0.85006,0.81414,0.85583,0.57955,0.32946,0.55407,0.11167,0.003268,0.003268,0.003268
342,39570.9,0.2206,0.44084,0.15146,0.85953,0.80915,0.8482,0.57143,0.33161,0.55469,0.11182,0.0032482,0.0032482,0.0032482
343,39686.4,0.21558,0.42465,0.13151,0.84262,0.82193,0.84019,0.57347,0.33637,0.55151,0.12022,0.0032284,0.0032284,0.0032284
344,39802.1,0.21813,0.44705,0.1441,0.83217,0.80507,0.83875,0.57869,0.32799,0.57042,0.11604,0.0032086,0.0032086,0.0032086
345,39917.6,0.22014,0.44785,0.14854,0.87096,0.7751,0.84027,0.57924,0.32727,0.55054,0.11556,0.0031888,0.0031888,0.0031888
346,40033.4,0.22591,0.4511,0.15274,0.87219,0.77487,0.84295,0.58232,0.31705,0.58263,0.1069,0.003169,0.003169,0.003169
347,40149.1,0.22413,0.42637,0.14738,0.84404,0.786,0.83707,0.57779,0.32922,0.57332,0.11331,0.0031492,0.0031492,0.0031492
348,40264.4,0.21062,0.43229,0.13865,0.85811,0.77332,0.84725,0.58064,0.33694,0.56304,0.11796,0.0031294,0.0031294,0.0031294
349,40379.9,0.21688,0.42323,0.13901,0.8473,0.76947,0.83399,0.57631,0.33309,0.56692,0.11664,0.0031096,0.0031096,0.0031096
350,40494.8,0.21041,0.45866,0.14444,0.84692,0.77024,0.86048,0.59079,0.33127,0.55891,0.1169,0.0030898,0.0030898,0.0030898
351,40610.5,0.22247,0.43104,0.14771,0.85146,0.77891,0.84523,0.58367,0.31595,0.56772,0.10686,0.00307,0.00307,0.00307
352,40726.4,0.22408,0.45772,0.14279,0.81319,0.78992,0.84534,0.58134,0.33129,0.53951,0.11313,0.0030502,0.0030502,0.0030502
353,40842.1,0.22028,0.41754,0.14101,0.82976,0.7774,0.83206,0.58241,0.33429,0.54565,0.1151,0.0030304,0.0030304,0.0030304
354,40957.7,0.21212,0.44521,0.14563,0.81369,0.77637,0.82624,0.58274,0.31742,0.56132,0.10752,0.0030106,0.0030106,0.0030106
355,41073.1,0.22828,0.45521,0.15281,0.83686,0.74603,0.82799,0.58189,0.31789,0.56024,0.10521,0.0029908,0.0029908,0.0029908
356,41188.8,0.2112,0.42051,0.13492,0.77535,0.83902,0.84134,0.59022,0.30985,0.55656,0.10536,0.002971,0.002971,0.002971
357,41304.5,0.21666,0.41974,0.14803,0.81907,0.80777,0.84563,0.58873,0.31487,0.56003,0.10709,0.0029512,0.0029512,0.0029512
358,41420.2,0.21267,0.44224,0.13972,0.83011,0.82604,0.84301,0.57662,0.31998,0.56696,0.11252,0.0029314,0.0029314,0.0029314
359,41535.5,0.23074,0.44425,0.13746,0.83647,0.82058,0.8429,0.57166,0.33815,0.56438,0.11643,0.0029116,0.0029116,0.0029116
360,41651,0.21406,0.42764,0.14364,0.87013,0.78198,0.85114,0.57345,0.32601,0.5563,0.1138,0.0028918,0.0028918,0.0028918
361,41766.5,0.21469,0.42914,0.143,0.8587,0.81226,0.84949,0.57732,0.33062,0.56223,0.11608,0.002872,0.002872,0.002872
362,41882.4,0.21161,0.42595,0.13301,0.85492,0.7853,0.8315,0.57351,0.32733,0.56564,0.11588,0.0028522,0.0028522,0.0028522
363,41998.1,0.22303,0.41934,0.14366,0.84558,0.78243,0.82698,0.57661,0.33693,0.54277,0.12472,0.0028324,0.0028324,0.0028324
364,42113.5,0.21393,0.43068,0.13151,0.84994,0.802,0.8274,0.58222,0.3275,0.54754,0.12172,0.0028126,0.0028126,0.0028126
365,42229.4,0.20415,0.41602,0.13124,0.85881,0.83429,0.84914,0.58871,0.32747,0.53728,0.11858,0.0027928,0.0027928,0.0027928
366,42345.4,0.21135,0.43093,0.12801,0.87656,0.80027,0.84181,0.59026,0.31372,0.52981,0.10863,0.002773,0.002773,0.002773
367,42461.5,0.21708,0.44739,0.13863,0.8122,0.81421,0.84448,0.59176,0.32082,0.52549,0.11175,0.0027532,0.0027532,0.0027532
368,42577.1,0.19351,0.42743,0.14396,0.88049,0.7701,0.83916,0.59033,0.32317,0.51978,0.11337,0.0027334,0.0027334,0.0027334
369,42692.8,0.19989,0.42193,0.13898,0.86589,0.80662,0.84963,0.59764,0.30479,0.53395,0.1036,0.0027136,0.0027136,0.0027136
