epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0285,2.07122,4.22999,0.81385,0,0,0,0,0,0,0,0.0801743,6.96335e-05,6.96335e-05
2,37.1808,2.01779,3.46258,0.77452,0,0,0,0,0,0,0,0.0602375,0.000132765,0.000132765
3,55.1541,2.00881,3.45307,0.77082,0,0,0,0,0,0,0,0.0402937,0.000189011,0.000189011
4,73.1542,2.00288,3.31034,0.77671,0,0,0,0,0,0,0,0.0203431,0.000238371,0.000238371
5,91.2143,2.00012,3.16714,0.7805,0,0,0,0,0,0,0,0.000385557,0.000280845,0.000280845
6,109.162,1.99451,3.2046,0.79709,0,0,0,0,0,0,0,0.000263925,0.000263925,0.000263925
7,127.015,1.99101,3.04842,0.7817,0,0,0,0,0,0,0,0.000246709,0.000246709,0.000246709
8,144.883,1.91015,2.88106,0.74116,0,0,0,0,0,0,0,0.000229494,0.000229494,0.000229494
9,162.618,1.8648,2.75789,0.75165,0,0,0,0,0,0,0,0.000212279,0.000212279,0.000212279
10,180.525,1.84884,2.65749,0.74369,0,0,0,0,0,0,0,0.000195064,0.000195064,0.000195064
11,198.683,1.62775,2.05661,0.67822,0,0,0,0,0,0,0,0.000177849,0.000177849,0.000177849
12,216.457,1.62482,1.96813,0.68915,0,0,0,0,0,0,0,0.000160634,0.000160634,0.000160634
13,234.144,1.54323,1.85381,0.67179,0,0,0,0,0,0,0,0.000143419,0.000143419,0.000143419
14,252.079,1.56057,1.81279,0.67995,0,0,0,0,0,0,0,0.000126204,0.000126204,0.000126204
15,270.064,1.49957,1.67337,0.66396,0,0,0,0,0,0,0,0.000108989,0.000108989,0.000108989
16,287.795,1.46229,1.62251,0.65693,0,0,0,0,0,0,0,9.17735e-05,9.17735e-05,9.17735e-05
17,305.494,1.43836,1.52841,0.65309,0,0,0,0,0,0,0,7.45584e-05,7.45584e-05,7.45584e-05
18,323.414,1.40372,1.43967,0.63517,0,0,0,0,0,0,0,5.73433e-05,5.73433e-05,5.73433e-05
19,341.334,1.41481,1.39893,0.63375,0,0,0,0,0,0,0,4.01282e-05,4.01282e-05,4.01282e-05
20,360.045,1.37839,1.38578,0.62523,0.87975,0.88301,0.94496,0.63655,1.76316,1.69496,0.55753,2.29131e-05,2.29131e-05,2.29131e-05
