epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.955,1.30188,3.93143,0.81248,0,0,0,0,0,0,0,0.079671,0.000211568,0.000211568
2,37.1777,1.37962,3.74129,0.85157,0,0,0,0,0,0,0,0.059214,0.000403222,0.000403222
3,55.1554,1.42506,3.77768,0.88493,0,0,0,0,0,0,0,0.038736,0.000573794,0.000573794
4,72.9862,1.42124,3.81304,0.85721,0,0,0,0,0,0,0,0.0182368,0.000723284,0.000723284
5,90.806,1.37417,3.64278,0.84859,0,0,0,0,0,0,0,0.000825803,0.000825803,0.000825803
6,108.69,1.3099,3.36994,0.81391,0,0,0,0,0,0,0,0.000774753,0.000774753,0.000774753
7,126.443,1.26278,3.00809,0.79123,0,0,0,0,0,0,0,0.000723704,0.000723704,0.000723704
8,144.375,1.26461,2.94879,0.80348,0,0,0,0,0,0,0,0.000672654,0.000672654,0.000672654
9,162.361,1.22209,2.74843,0.77883,0,0,0,0,0,0,0,0.000621605,0.000621605,0.000621605
10,180.233,1.15239,2.58908,0.76019,0,0,0,0,0,0,0,0.000570556,0.000570556,0.000570556
11,198.669,1.00328,2.10745,0.70297,0,0,0,0,0,0,0,0.000519506,0.000519506,0.000519506
12,216.471,1.00286,1.98269,0.6955,0,0,0,0,0,0,0,0.000468457,0.000468457,0.000468457
13,234.384,0.96951,1.85673,0.67941,0,0,0,0,0,0,0,0.000417408,0.000417408,0.000417408
14,252.155,0.96542,1.78247,0.67973,0,0,0,0,0,0,0,0.000366358,0.000366358,0.000366358
15,269.934,0.91317,1.66251,0.66544,0,0,0,0,0,0,0,0.000315309,0.000315309,0.000315309
16,287.771,0.91795,1.62749,0.65886,0,0,0,0,0,0,0,0.000264259,0.000264259,0.000264259
17,305.673,0.88789,1.53184,0.64934,0,0,0,0,0,0,0,0.00021321,0.00021321,0.00021321
18,323.584,0.8673,1.42529,0.63344,0,0,0,0,0,0,0,0.000162161,0.000162161,0.000162161
19,341.333,0.84529,1.35374,0.62409,0,0,0,0,0,0,0,0.000111111,0.000111111,0.000111111
20,360.045,0.83851,1.29549,0.62352,0.86131,0.84764,0.92343,0.61273,1.0428,1.4789,0.56957,6.00619e-05,6.00619e-05,6.00619e-05
