epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8341,1.31652,4.62857,1.45335,0,0,0,0,0,0,0,0.0749603,0.000497984,0.000497984
2,36.9941,1.42512,4.62178,1.54641,0,0,0,0,0,0,0,0.0497395,0.000949224,0.000949224
3,54.9265,1.3806,4.30295,1.52164,0,0,0,0,0,0,0,0.0244692,0.00135097,0.00135097
4,72.8673,1.30141,3.9184,1.44189,0,0,0,0,0,0,0,0.00166081,0.00166081,0.00166081
5,90.6213,1.32467,3.90096,1.46384,0,0,0,0,0,0,0,0.00156441,0.00156441,0.00156441
6,108.548,1.22625,3.70508,1.37071,0,0,0,0,0,0,0,0.00146801,0.00146801,0.00146801
7,126.554,1.17001,3.41335,1.3218,0,0,0,0,0,0,0,0.00137162,0.00137162,0.00137162
8,144.543,1.16361,3.33856,1.31194,0,0,0,0,0,0,0,0.00127522,0.00127522,0.00127522
9,162.425,1.11553,3.06867,1.28593,0,0,0,0,0,0,0,0.00117882,0.00117882,0.00117882
10,180.287,1.1064,3.03025,1.27295,0,0,0,0,0,0,0,0.00108242,0.00108242,0.00108242
11,198.519,1.00076,2.5568,1.21475,0,0,0,0,0,0,0,0.000986027,0.000986027,0.000986027
12,216.371,0.97467,2.40267,1.19713,0,0,0,0,0,0,0,0.00088963,0.00088963,0.00088963
13,234.081,0.94215,2.2496,1.16471,0,0,0,0,0,0,0,0.000793233,0.000793233,0.000793233
14,251.816,0.96806,2.2344,1.18595,0,0,0,0,0,0,0,0.000696835,0.000696835,0.000696835
15,269.684,0.90926,2.11879,1.16408,0,0,0,0,0,0,0,0.000600438,0.000600438,0.000600438
16,287.464,0.91724,2.04689,1.15564,0,0,0,0,0,0,0,0.000504041,0.000504041,0.000504041
17,305.429,0.9065,1.93942,1.14209,0,0,0,0,0,0,0,0.000407644,0.000407644,0.000407644
18,323.173,0.87154,1.82227,1.10774,0,0,0,0,0,0,0,0.000311246,0.000311246,0.000311246
19,340.924,0.85626,1.77967,1.09213,0,0,0,0,0,0,0,0.000214849,0.000214849,0.000214849
20,359.517,0.84001,1.69337,1.08842,0.84605,0.75766,0.88056,0.54977,0.99729,1.7872,0.97461,0.000118452,0.000118452,0.000118452
