epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8348,1.56997,2.28327,1.84171,0,0,0,0,0,0,0,0.0746175,0.000969764,0.000969764
2,36.9787,1.74259,2.48556,2.13466,0,0,0,0,0,0,0,0.0490061,0.00184942,0.00184942
3,54.9626,1.62842,2.3004,2.02793,0,0,0,0,0,0,0,0.0232994,0.00263362,0.00263362
4,72.7901,1.54187,2.13957,1.9521,0,0,0,0,0,0,0,0.00313947,0.00313947,0.00313947
5,90.6327,1.45637,2.07939,1.858,0,0,0,0,0,0,0,0.00295929,0.00295929,0.00295929
6,108.629,1.40766,1.96716,1.78588,0,0,0,0,0,0,0,0.00277912,0.00277912,0.00277912
7,126.605,1.39664,1.87042,1.79348,0,0,0,0,0,0,0,0.00259894,0.00259894,0.00259894
8,144.418,1.2931,1.75896,1.6602,0,0,0,0,0,0,0,0.00241876,0.00241876,0.00241876
9,162.305,1.28748,1.70935,1.64765,0,0,0,0,0,0,0,0.00223859,0.00223859,0.00223859
10,180.2,1.23069,1.59089,1.57027,0,0,0,0,0,0,0,0.00205841,0.00205841,0.00205841
11,198.449,1.18107,1.48855,1.58522,0,0,0,0,0,0,0,0.00187824,0.00187824,0.00187824
12,216.34,1.13501,1.38107,1.51816,0,0,0,0,0,0,0,0.00169806,0.00169806,0.00169806
13,234.075,1.09255,1.30629,1.47826,0,0,0,0,0,0,0,0.00151788,0.00151788,0.00151788
14,251.767,1.10746,1.28081,1.47996,0,0,0,0,0,0,0,0.00133771,0.00133771,0.00133771
15,269.613,1.03976,1.21807,1.40361,0,0,0,0,0,0,0,0.00115753,0.00115753,0.00115753
16,287.55,1.03249,1.15615,1.37798,0,0,0,0,0,0,0,0.000977353,0.000977353,0.000977353
17,305.455,0.99638,1.06448,1.35008,0,0,0,0,0,0,0,0.000797176,0.000797176,0.000797176
18,323.189,0.95882,1.05092,1.31465,0,0,0,0,0,0,0,0.000617,0.000617,0.000617
19,341.159,0.94051,0.97822,1.28243,0,0,0,0,0,0,0,0.000436823,0.000436823,0.000436823
20,359.623,0.93363,0.95587,1.28692,0.69137,0.62953,0.71257,0.42384,1.05772,1.01419,1.14097,0.000256647,0.000256647,0.000256647
