epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0012,1.42396,3.25601,0.71774,0,0,0,0,0,0,0,0.0797754,0.000117987,0.000117987
2,37.1518,1.42665,2.99337,0.70989,0,0,0,0,0,0,0,0.0594326,0.000224889,0.000224889
3,55.1231,1.46349,2.81793,0.72338,0,0,0,0,0,0,0,0.0390781,0.000320054,0.000320054
4,73.1566,1.4779,2.85986,0.73319,0,0,0,0,0,0,0,0.0187118,0.000403481,0.000403481
5,91.1243,1.42926,2.73085,0.73339,0,0,0,0,0,0,0,0.00046521,0.00046521,0.00046521
6,109.129,1.41816,2.71195,0.71784,0,0,0,0,0,0,0,0.000436512,0.000436512,0.000436512
7,126.988,1.36776,2.45136,0.70791,0,0,0,0,0,0,0,0.000407815,0.000407815,0.000407815
8,144.887,1.34018,2.36835,0.68501,0,0,0,0,0,0,0,0.000379117,0.000379117,0.000379117
9,162.667,1.32528,2.36285,0.70191,0,0,0,0,0,0,0,0.00035042,0.00035042,0.00035042
10,180.575,1.27835,2.21054,0.67602,0,0,0,0,0,0,0,0.000321722,0.000321722,0.000321722
11,198.856,1.11439,1.75572,0.61789,0,0,0,0,0,0,0,0.000293025,0.000293025,0.000293025
12,216.558,1.10287,1.63633,0.62057,0,0,0,0,0,0,0,0.000264327,0.000264327,0.000264327
13,234.167,1.06176,1.56763,0.60669,0,0,0,0,0,0,0,0.00023563,0.00023563,0.00023563
14,251.91,1.04241,1.53541,0.59834,0,0,0,0,0,0,0,0.000206932,0.000206932,0.000206932
15,269.697,0.99295,1.40973,0.58865,0,0,0,0,0,0,0,0.000178235,0.000178235,0.000178235
16,287.683,1.0049,1.38955,0.59129,0,0,0,0,0,0,0,0.000149537,0.000149537,0.000149537
17,305.403,0.95687,1.29375,0.58222,0,0,0,0,0,0,0,0.00012084,0.00012084,0.00012084
18,323.192,0.95071,1.22533,0.57219,0,0,0,0,0,0,0,9.2142e-05,9.2142e-05,9.2142e-05
19,341.059,0.90834,1.14696,0.55205,0,0,0,0,0,0,0,6.34445e-05,6.34445e-05,6.34445e-05
20,359.455,0.9177,1.1219,0.55702,0.85302,0.87297,0.93343,0.64422,1.27017,1.45204,0.55627,3.47469e-05,3.47469e-05,3.47469e-05
