epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9261,1.05306,4.8798,1.36059,0,0,0,0,0,0,0,0.0748863,0.000423925,0.000423925
2,37.0668,1.17704,4.84496,1.46277,0,0,0,0,0,0,0,0.0495984,0.000808033,0.000808033
3,55.0463,1.15778,4.72654,1.45058,0,0,0,0,0,0,0,0.0242683,0.00114998,0.00114998
4,72.8623,1.08539,4.39394,1.39636,0,0,0,0,0,0,0,0.00141367,0.00141367,0.00141367
5,90.7436,1.02436,4.03216,1.32425,0,0,0,0,0,0,0,0.00133156,0.00133156,0.00133156
6,108.793,0.98282,3.77126,1.30343,0,0,0,0,0,0,0,0.00124945,0.00124945,0.00124945
7,126.628,0.96839,3.52211,1.26692,0,0,0,0,0,0,0,0.00116734,0.00116734,0.00116734
8,144.579,0.96067,3.40936,1.2662,0,0,0,0,0,0,0,0.00108523,0.00108523,0.00108523
9,162.38,0.93446,3.21127,1.22773,0,0,0,0,0,0,0,0.00100312,0.00100312,0.00100312
10,180.236,0.90976,3.13919,1.21688,0,0,0,0,0,0,0,0.000921015,0.000921015,0.000921015
11,198.547,0.8387,2.77954,1.18929,0,0,0,0,0,0,0,0.000838906,0.000838906,0.000838906
12,216.29,0.80558,2.55426,1.1554,0,0,0,0,0,0,0,0.000756796,0.000756796,0.000756796
13,234.28,0.78594,2.33893,1.1307,0,0,0,0,0,0,0,0.000674687,0.000674687,0.000674687
14,252.112,0.79039,2.36026,1.12834,0,0,0,0,0,0,0,0.000592578,0.000592578,0.000592578
15,270.014,0.73806,2.14708,1.10034,0,0,0,0,0,0,0,0.000510468,0.000510468,0.000510468
16,287.762,0.75039,2.10198,1.10346,0,0,0,0,0,0,0,0.000428359,0.000428359,0.000428359
17,305.481,0.74118,2.03725,1.09014,0,0,0,0,0,0,0,0.000346249,0.000346249,0.000346249
18,323.315,0.70438,1.85902,1.0474,0,0,0,0,0,0,0,0.00026414,0.00026414,0.00026414
19,341.092,0.69605,1.80609,1.03833,0,0,0,0,0,0,0,0.000182031,0.000182031,0.000182031
20,359.89,0.68129,1.739,1.03221,0.85526,0.77994,0.8855,0.56434,0.80757,1.96006,0.915,9.99212e-05,9.99212e-05,9.99212e-05
