epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8967,1.4926,3.07777,2.47392,0,0,0,0,0,0,0,0.0791918,0.00105604,0.00105604
2,37.1108,1.5953,3.10631,2.75048,0,0,0,0,0,0,0,0.0581698,0.00201333,0.00201333
3,55.0923,1.50152,2.99874,2.64533,0,0,0,0,0,0,0,0.0370433,0.00286604,0.00286604
4,73.0651,1.41219,2.79616,2.50753,0,0,0,0,0,0,0,0.0158121,0.00361417,0.00361417
5,91.0493,1.40584,2.77721,2.45585,0,0,0,0,0,0,0,0.00387836,0.00387836,0.00387836
6,109.122,1.3323,2.66662,2.35786,0,0,0,0,0,0,0,0.00364046,0.00364046,0.00364046
7,127.102,1.30866,2.51497,2.29582,0,0,0,0,0,0,0,0.00340255,0.00340255,0.00340255
8,145.009,1.2429,2.42679,2.19674,0,0,0,0,0,0,0,0.00316464,0.00316464,0.00316464
9,162.795,1.22047,2.22983,2.11524,0,0,0,0,0,0,0,0.00292673,0.00292673,0.00292673
10,180.784,1.19988,2.2795,2.13329,0,0,0,0,0,0,0,0.00268882,0.00268882,0.00268882
11,199.07,1.1812,2.27026,2.28062,0,0,0,0,0,0,0,0.00245091,0.00245091,0.00245091
12,216.841,1.16161,2.04309,2.22717,0,0,0,0,0,0,0,0.002213,0.002213,0.002213
13,234.543,1.11557,1.97101,2.18442,0,0,0,0,0,0,0,0.00197509,0.00197509,0.00197509
14,252.257,1.12064,1.95704,2.18306,0,0,0,0,0,0,0,0.00173718,0.00173718,0.00173718
15,270.086,1.10268,1.88671,2.12814,0,0,0,0,0,0,0,0.00149928,0.00149928,0.00149928
16,287.945,1.09007,1.7902,2.13463,0,0,0,0,0,0,0,0.00126137,0.00126137,0.00126137
17,305.695,1.06486,1.68288,2.08515,0,0,0,0,0,0,0,0.00102346,0.00102346,0.00102346
18,323.486,1.0288,1.59089,2.01363,0,0,0,0,0,0,0,0.000785549,0.000785549,0.000785549
19,341.372,1.00958,1.54353,1.99146,0,0,0,0,0,0,0,0.00054764,0.00054764,0.00054764
20,360.048,1.00926,1.50497,2.01313,0.6736,0.57485,0.65393,0.37708,1.00473,1.38722,1.4593,0.000309731,0.000309731,0.000309731
