epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.6832,2.51435,3.33306,2.52466,0,0,0,0,0,0,0,0.0704858,0.00258041,0.00258041
2,36.6522,2.3956,3.15056,2.45607,0,0,0,0,0,0,0,0.0405606,0.00491866,0.00491866
3,54.553,2.30088,2.93504,2.32743,0,0,0,0,0,0,0,0.0103789,0.00700051,0.00700051
4,72.4544,2.2737,2.9386,2.33822,0,0,0,0,0,0,0,0.00684793,0.00684793,0.00684793
5,90.4583,2.12101,2.78476,2.21369,0,0,0,0,0,0,0,0.00645057,0.00645057,0.00645057
6,108.593,2.09604,2.63646,2.16573,0,0,0,0,0,0,0,0.00605322,0.00605322,0.00605322
7,126.524,2.02565,2.55075,2.09889,0,0,0,0,0,0,0,0.00565586,0.00565586,0.00565586
8,144.462,2.01344,2.59768,2.08073,0,0,0,0,0,0,0,0.0052585,0.0052585,0.0052585
9,162.361,1.97684,2.45569,2.01137,0,0,0,0,0,0,0,0.00486114,0.00486114,0.00486114
10,180.301,1.98594,2.40233,2.03457,0,0,0,0,0,0,0,0.00446379,0.00446379,0.00446379
11,198.7,1.82537,2.25182,1.957,0,0,0,0,0,0,0,0.00406643,0.00406643,0.00406643
12,216.501,1.7809,2.05264,1.92529,0,0,0,0,0,0,0,0.00366907,0.00366907,0.00366907
13,234.4,1.77021,1.94953,1.93629,0,0,0,0,0,0,0,0.00327172,0.00327172,0.00327172
14,252.284,1.78513,1.9815,1.95397,0,0,0,0,0,0,0,0.00287436,0.00287436,0.00287436
15,270.152,1.7007,1.86923,1.88155,0,0,0,0,0,0,0,0.002477,0.002477,0.002477
16,288.15,1.72306,1.80215,1.89513,0,0,0,0,0,0,0,0.00207965,0.00207965,0.00207965
17,306.03,1.6409,1.69947,1.84091,0,0,0,0,0,0,0,0.00168229,0.00168229,0.00168229
18,323.904,1.63332,1.62058,1.80181,0,0,0,0,0,0,0,0.00128493,0.00128493,0.00128493
19,341.693,1.59421,1.58502,1.76366,0,0,0,0,0,0,0,0.000887576,0.000887576,0.000887576
20,360.329,1.58554,1.5562,1.7705,0.48923,0.51811,0.52175,0.24688,1.94477,1.8272,1.62084,0.000490219,0.000490219,0.000490219
