epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8017,1.2577,5.41022,1.29188,0,0,0,0,0,0,0,0.0712756,0.000416718,0.000416718
2,36.923,1.42002,5.52601,1.45428,0,0,0,0,0,0,0,0.0423587,0.000794297,0.000794297
3,54.6548,1.36012,5.16106,1.40202,0,0,0,0,0,0,0,0.0134004,0.00113043,0.00113043
4,72.5495,1.31502,4.9171,1.3761,0,0,0,0,0,0,0,0.00121781,0.00121781,0.00121781
5,90.4603,1.2858,4.59673,1.32841,0,0,0,0,0,0,0,0.00114707,0.00114707,0.00114707
6,108.408,1.24615,4.37832,1.28143,0,0,0,0,0,0,0,0.00107634,0.00107634,0.00107634
7,126.269,1.2026,4.15189,1.2743,0,0,0,0,0,0,0,0.00100561,0.00100561,0.00100561
8,144.138,1.18345,3.98855,1.24111,0,0,0,0,0,0,0,0.00093488,0.00093488,0.00093488
9,161.936,1.11191,3.66078,1.18402,0,0,0,0,0,0,0,0.000864149,0.000864149,0.000864149
10,179.61,1.09407,3.36196,1.16838,0,0,0,0,0,0,0,0.000793418,0.000793418,0.000793418
11,197.994,1.03502,3.24161,1.17665,0,0,0,0,0,0,0,0.000722686,0.000722686,0.000722686
12,215.688,1.01586,3.06116,1.16504,0,0,0,0,0,0,0,0.000651955,0.000651955,0.000651955
13,233.524,0.9467,2.81672,1.10495,0,0,0,0,0,0,0,0.000581224,0.000581224,0.000581224
14,251.245,0.98281,2.75075,1.12306,0,0,0,0,0,0,0,0.000510492,0.000510492,0.000510492
15,268.965,0.92781,2.62988,1.09826,0,0,0,0,0,0,0,0.000439761,0.000439761,0.000439761
16,286.89,0.94186,2.4946,1.08517,0,0,0,0,0,0,0,0.000369029,0.000369029,0.000369029
17,304.703,0.89571,2.35771,1.06785,0,0,0,0,0,0,0,0.000298298,0.000298298,0.000298298
18,322.351,0.86766,2.25488,1.03903,0,0,0,0,0,0,0,0.000227567,0.000227567,0.000227567
19,340.08,0.85169,2.1168,1.01763,0,0,0,0,0,0,0,0.000156835,0.000156835,0.000156835
20,358.535,0.84985,2.03213,1.02534,0.83162,0.77042,0.8703,0.54591,0.97413,2.14178,0.88927,8.61039e-05,8.61039e-05,8.61039e-05
