epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0516,1.26228,3.02468,2.41104,0,0,0,0,0,0,0,0.0813163,0.00121162,0.00121162
2,37.4156,1.32909,3.04769,2.62497,0,0,0,0,0,0,0,0.062415,0.00231033,0.00231033
3,55.4812,1.23706,2.93138,2.4864,0,0,0,0,0,0,0,0.0433941,0.00328942,0.00328942
4,73.5074,1.21015,2.80298,2.41568,0,0,0,0,0,0,0,0.0242536,0.00414891,0.00414891
5,91.5705,1.17313,2.79308,2.39571,0,0,0,0,0,0,0,0.0049935,0.00488879,0.00488879
6,109.545,1.11879,2.592,2.31573,0,0,0,0,0,0,0,0.00459489,0.00459489,0.00459489
7,127.502,1.11512,2.54882,2.29852,0,0,0,0,0,0,0,0.00429587,0.00429587,0.00429587
8,145.422,1.14277,2.47426,2.28995,0,0,0,0,0,0,0,0.00399685,0.00399685,0.00399685
9,163.189,1.10011,2.38864,2.21742,0,0,0,0,0,0,0,0.00369782,0.00369782,0.00369782
10,181.117,1.06822,2.30458,2.19485,0,0,0,0,0,0,0,0.0033988,0.0033988,0.0033988
11,199.224,0.9898,2.11107,2.1375,0,0,0,0,0,0,0,0.00309978,0.00309978,0.00309978
12,217.047,0.94508,1.91998,2.02354,0,0,0,0,0,0,0,0.00280076,0.00280076,0.00280076
13,234.865,0.95935,1.95323,2.06255,0,0,0,0,0,0,0,0.00250174,0.00250174,0.00250174
14,252.551,0.947,1.87279,2.05051,0,0,0,0,0,0,0,0.00220271,0.00220271,0.00220271
15,270.369,0.92496,1.7684,2.00546,0,0,0,0,0,0,0,0.00190369,0.00190369,0.00190369
16,288.158,0.92963,1.75483,1.99934,0,0,0,0,0,0,0,0.00160467,0.00160467,0.00160467
17,306.047,0.885,1.67179,1.95676,0,0,0,0,0,0,0,0.00130565,0.00130565,0.00130565
18,323.888,0.87468,1.591,1.91546,0,0,0,0,0,0,0,0.00100663,0.00100663,0.00100663
19,341.747,0.85175,1.55119,1.87239,0,0,0,0,0,0,0,0.000707603,0.000707603,0.000707603
20,360.477,0.85739,1.48638,1.88188,0.67074,0.58496,0.65818,0.35282,0.97499,1.58599,1.62445,0.000408581,0.000408581,0.000408581
