epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9636,1.38439,3.99116,0.81495,0,0,0,0,0,0,0,0.0796813,0.000221838,0.000221838
2,36.9921,1.49979,3.94383,0.86961,0,0,0,0,0,0,0,0.0592337,0.000422852,0.000422852
3,54.8795,1.46979,3.59574,0.83711,0,0,0,0,0,0,0,0.038764,0.000601816,0.000601816
4,72.7677,1.44698,3.6233,0.84499,0,0,0,0,0,0,0,0.0182722,0.000758731,0.000758731
5,90.6662,1.36923,3.31292,0.8256,0,0,0,0,0,0,0,0.000866432,0.000866432,0.000866432
6,108.846,1.41462,3.32021,0.83386,0,0,0,0,0,0,0,0.00081304,0.00081304,0.00081304
7,126.826,1.28735,2.98938,0.77077,0,0,0,0,0,0,0,0.000759648,0.000759648,0.000759648
8,144.79,1.27208,2.7855,0.7508,0,0,0,0,0,0,0,0.000706256,0.000706256,0.000706256
9,162.423,1.21171,2.55965,0.74894,0,0,0,0,0,0,0,0.000652864,0.000652864,0.000652864
10,180.26,1.1925,2.49171,0.72228,0,0,0,0,0,0,0,0.000599472,0.000599472,0.000599472
11,198.517,1.08447,2.10741,0.69933,0,0,0,0,0,0,0,0.00054608,0.00054608,0.00054608
12,216.3,1.05496,1.92076,0.69109,0,0,0,0,0,0,0,0.000492688,0.000492688,0.000492688
13,233.981,1.02015,1.77637,0.67382,0,0,0,0,0,0,0,0.000439296,0.000439296,0.000439296
14,251.71,1.00795,1.69779,0.66,0,0,0,0,0,0,0,0.000385905,0.000385905,0.000385905
15,269.374,0.96672,1.60002,0.66052,0,0,0,0,0,0,0,0.000332513,0.000332513,0.000332513
16,287.143,0.9695,1.53938,0.654,0,0,0,0,0,0,0,0.000279121,0.000279121,0.000279121
17,304.935,0.9441,1.48038,0.64153,0,0,0,0,0,0,0,0.000225729,0.000225729,0.000225729
18,322.806,0.92428,1.39144,0.63451,0,0,0,0,0,0,0,0.000172337,0.000172337,0.000172337
19,340.605,0.8703,1.30685,0.60595,0,0,0,0,0,0,0,0.000118945,0.000118945,0.000118945
20,359.297,0.87081,1.25418,0.61372,0.87143,0.84957,0.92274,0.62032,1.11034,1.46522,0.57542,6.55528e-05,6.55528e-05,6.55528e-05
