epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.5238,2.09132,3.81971,3.48201,0,0,0,0,0,0,0,0.0650484,0.003201,0.003201
2,36.4698,2.00831,3.60268,3.41028,0,0,0,0,0,0,0,0.0295956,0.00610163,0.00610163
3,54.2195,1.85607,3.50644,3.22732,0,0,0,0,0,0,0,0.00756071,0.00756071,0.00756071
4,72.1225,1.82251,3.30078,3.16452,0,0,0,0,0,0,0,0.00714606,0.00714606,0.00714606
5,90.047,1.77142,3.18942,3.09887,0,0,0,0,0,0,0,0.00673141,0.00673141,0.00673141
6,107.986,1.70973,3.08569,2.99722,0,0,0,0,0,0,0,0.00631677,0.00631677,0.00631677
7,126.076,1.64805,3.00711,2.90867,0,0,0,0,0,0,0,0.00590212,0.00590212,0.00590212
8,143.94,1.63391,2.97483,2.89583,0,0,0,0,0,0,0,0.00548748,0.00548748,0.00548748
9,161.772,1.59982,2.86792,2.83052,0,0,0,0,0,0,0,0.00507283,0.00507283,0.00507283
10,179.449,1.57698,2.73045,2.73313,0,0,0,0,0,0,0,0.00465818,0.00465818,0.00465818
11,197.731,1.46682,2.57433,2.75365,0,0,0,0,0,0,0,0.00424354,0.00424354,0.00424354
12,215.71,1.40748,2.3523,2.63431,0,0,0,0,0,0,0,0.00382889,0.00382889,0.00382889
13,233.637,1.42411,2.30063,2.64859,0,0,0,0,0,0,0,0.00341424,0.00341424,0.00341424
14,251.493,1.42453,2.26557,2.65145,0,0,0,0,0,0,0,0.0029996,0.0029996,0.0029996
15,269.118,1.38114,2.18992,2.5855,0,0,0,0,0,0,0,0.00258495,0.00258495,0.00258495
16,287.021,1.38472,2.14504,2.57352,0,0,0,0,0,0,0,0.0021703,0.0021703,0.0021703
17,304.82,1.34769,2.08062,2.50379,0,0,0,0,0,0,0,0.00175566,0.00175566,0.00175566
18,322.511,1.31046,1.96206,2.46221,0,0,0,0,0,0,0,0.00134101,0.00134101,0.00134101
19,340.314,1.28708,1.91687,2.40674,0,0,0,0,0,0,0,0.000926365,0.000926365,0.000926365
20,358.833,1.28012,1.88278,2.40903,0.49368,0.46518,0.47723,0.21652,1.57466,2.20825,2.13839,0.000511719,0.000511719,0.000511719
