epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
74,2415.9,0.2388,0.43497,0.16375,0.82034,0.82091,0.84694,0.58679,0.33418,0.51026,0.10643,0.000171092,0.000171092,0.000171092
75,2448.49,0.24073,0.46978,0.1655,0.83569,0.83511,0.85537,0.59862,0.33087,0.53622,0.11076,0.000170696,0.000170696,0.000170696
76,2481.11,0.2461,0.42444,0.15911,0.83727,0.82739,0.84,0.58098,0.32951,0.51125,0.11122,0.0001703,0.0001703,0.0001703
77,2513.69,0.24365,0.43994,0.15996,0.81415,0.86288,0.85934,0.59815,0.32256,0.50233,0.10787,0.000169904,0.000169904,0.000169904
78,2546.24,0.24428,0.44193,0.15409,0.8032,0.8568,0.86673,0.61004,0.32383,0.52814,0.1052,0.000169508,0.000169508,0.000169508
79,2579.05,0.24268,0.44339,0.15837,0.85814,0.80085,0.83589,0.59357,0.32608,0.51769,0.10542,0.000169112,0.000169112,0.000169112
80,2611.65,0.24843,0.46725,0.17048,0.82798,0.82523,0.84976,0.59512,0.32076,0.54751,0.10446,0.000168716,0.000168716,0.000168716
81,2644.22,0.2328,0.4437,0.14415,0.83374,0.82783,0.83423,0.5926,0.32929,0.51784,0.10755,0.00016832,0.00016832,0.00016832
82,2676.8,0.23684,0.40185,0.15771,0.84447,0.82746,0.83518,0.58354,0.3312,0.49158,0.10427,0.000167924,0.000167924,0.000167924
83,2709.34,0.22795,0.40325,0.14629,0.84663,0.83441,0.82882,0.58909,0.32187,0.52492,0.10311,0.000167528,0.000167528,0.000167528
84,2741.95,0.22821,0.42035,0.15205,0.83077,0.83286,0.84002,0.58596,0.33196,0.51735,0.10857,0.000167132,0.000167132,0.000167132
85,2774.54,0.23249,0.41499,0.14821,0.80905,0.8356,0.84153,0.59111,0.3381,0.5118,0.11067,0.000166736,0.000166736,0.000166736
86,2807.15,0.23919,0.4183,0.15482,0.75956,0.84781,0.81561,0.58644,0.33709,0.50974,0.11354,0.00016634,0.00016634,0.00016634
87,2839.73,0.23298,0.4063,0.15752,0.83788,0.79354,0.8242,0.58545,0.32042,0.59464,0.10536,0.000165944,0.000165944,0.000165944
