epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9011,1.49949,2.74607,0.99704,0,0,0,0,0,0,0,0.0783458,0.000464494,0.000464494
2,37.0741,1.60351,2.7306,1.09763,0,0,0,0,0,0,0,0.0565315,0.000885377,0.000885377
3,55.1997,1.66066,2.72578,1.12019,0,0,0,0,0,0,0,0.034671,0.00126008,0.00126008
4,73.008,1.57181,2.58788,1.07743,0,0,0,0,0,0,0,0.0127644,0.00158862,0.00158862
5,91.0058,1.54141,2.4902,1.05681,0,0,0,0,0,0,0,0.00168466,0.00168466,0.00168466
6,108.962,1.46379,2.37071,1.01406,0,0,0,0,0,0,0,0.00158082,0.00158082,0.00158082
7,126.724,1.41097,2.23267,0.94969,0,0,0,0,0,0,0,0.00147699,0.00147699,0.00147699
8,144.69,1.35873,2.10524,0.93834,0,0,0,0,0,0,0,0.00137315,0.00137315,0.00137315
9,162.648,1.34293,1.9945,0.93625,0,0,0,0,0,0,0,0.00126932,0.00126932,0.00126932
10,180.482,1.29526,1.88271,0.91258,0,0,0,0,0,0,0,0.00116548,0.00116548,0.00116548
11,198.765,1.22065,1.79006,0.90951,0,0,0,0,0,0,0,0.00106164,0.00106164,0.00106164
12,216.59,1.17616,1.70425,0.88673,0,0,0,0,0,0,0,0.000957809,0.000957809,0.000957809
13,234.499,1.1537,1.60083,0.88578,0,0,0,0,0,0,0,0.000853973,0.000853973,0.000853973
14,252.211,1.14615,1.56218,0.86539,0,0,0,0,0,0,0,0.000750138,0.000750138,0.000750138
15,269.888,1.08915,1.4828,0.83962,0,0,0,0,0,0,0,0.000646302,0.000646302,0.000646302
16,287.732,1.08986,1.41642,0.83969,0,0,0,0,0,0,0,0.000542467,0.000542467,0.000542467
17,305.642,1.06209,1.33367,0.82248,0,0,0,0,0,0,0,0.000438631,0.000438631,0.000438631
18,323.588,1.03387,1.27598,0.80592,0,0,0,0,0,0,0,0.000334796,0.000334796,0.000334796
19,341.359,1.01313,1.19423,0.78473,0,0,0,0,0,0,0,0.00023096,0.00023096,0.00023096
20,359.795,0.97927,1.15964,0.77925,0.80128,0.65738,0.78887,0.50576,1.1251,1.20911,0.68215,0.000127125,0.000127125,0.000127125
