epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.1623,1.50886,2.17294,2.56799,0,0,0,0,0,0,0,0.0813263,0.00122157,0.00122157
2,37.4012,1.54836,2.21371,2.70267,0,0,0,0,0,0,0,0.0624337,0.00232899,0.00232899
3,55.4918,1.43115,2.02018,2.54572,0,0,0,0,0,0,0,0.0434202,0.0033155,0.0033155
4,73.4853,1.38962,1.969,2.50162,0,0,0,0,0,0,0,0.0242858,0.00418111,0.00418111
5,91.4546,1.36045,1.87146,2.40769,0,0,0,0,0,0,0,0.00503053,0.00492582,0.00492582
6,109.533,1.33524,1.7866,2.34193,0,0,0,0,0,0,0,0.00462873,0.00462873,0.00462873
7,127.433,1.32768,1.79768,2.33876,0,0,0,0,0,0,0,0.00432648,0.00432648,0.00432648
8,145.305,1.31565,1.70528,2.30285,0,0,0,0,0,0,0,0.00402422,0.00402422,0.00402422
9,163.244,1.27342,1.63984,2.25799,0,0,0,0,0,0,0,0.00372197,0.00372197,0.00372197
10,181.156,1.27225,1.65345,2.23238,0,0,0,0,0,0,0,0.00341972,0.00341972,0.00341972
11,199.435,1.15307,1.53827,2.16053,0,0,0,0,0,0,0,0.00311746,0.00311746,0.00311746
12,217.178,1.11706,1.39079,2.11572,0,0,0,0,0,0,0,0.00281521,0.00281521,0.00281521
13,235.051,1.12812,1.33624,2.12257,0,0,0,0,0,0,0,0.00251295,0.00251295,0.00251295
14,252.931,1.11712,1.31911,2.13061,0,0,0,0,0,0,0,0.0022107,0.0022107,0.0022107
15,270.809,1.06528,1.27159,2.04925,0,0,0,0,0,0,0,0.00190845,0.00190845,0.00190845
16,288.714,1.08438,1.23933,2.06483,0,0,0,0,0,0,0,0.00160619,0.00160619,0.00160619
17,306.578,1.05094,1.17505,1.99987,0,0,0,0,0,0,0,0.00130394,0.00130394,0.00130394
18,324.505,1.03845,1.14461,1.97603,0,0,0,0,0,0,0,0.00100169,0.00100169,0.00100169
19,342.205,1.00014,1.11232,1.92491,0,0,0,0,0,0,0,0.000699432,0.000699432,0.000699432
20,360.866,1.02757,1.10152,1.9409,0.62579,0.60446,0.62661,0.30791,1.30954,1.23054,1.81709,0.000397178,0.000397178,0.000397178
