epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0531,1.72263,3.17193,3.31036,0,0,0,0,0,0,0,0.0765675,0.00186711,0.00186711
2,37.3241,1.75447,3.15848,3.55009,0,0,0,0,0,0,0,0.0528273,0.00355967,0.00355967
3,55.3113,1.64822,3.02328,3.34381,0,0,0,0,0,0,0,0.0289022,0.00506736,0.00506736
4,73.2213,1.57003,2.90893,3.19912,0,0,0,0,0,0,0,0.00628968,0.00628968,0.00628968
5,91.0488,1.49987,2.77411,3.08914,0,0,0,0,0,0,0,0.00592624,0.00592624,0.00592624
6,109.076,1.50362,2.79029,3.07085,0,0,0,0,0,0,0,0.0055628,0.0055628,0.0055628
7,126.955,1.43502,2.61715,2.91948,0,0,0,0,0,0,0,0.00519936,0.00519936,0.00519936
8,144.863,1.43833,2.59513,2.93385,0,0,0,0,0,0,0,0.00483593,0.00483593,0.00483593
9,162.723,1.406,2.54513,2.87486,0,0,0,0,0,0,0,0.00447249,0.00447249,0.00447249
10,180.541,1.38357,2.44586,2.75714,0,0,0,0,0,0,0,0.00410905,0.00410905,0.00410905
11,199,1.28733,2.45684,2.75781,0,0,0,0,0,0,0,0.00374561,0.00374561,0.00374561
12,216.911,1.26562,2.1473,2.69384,0,0,0,0,0,0,0,0.00338217,0.00338217,0.00338217
13,234.777,1.2845,2.15073,2.72803,0,0,0,0,0,0,0,0.00301873,0.00301873,0.00301873
14,252.77,1.27019,2.06459,2.68375,0,0,0,0,0,0,0,0.00265529,0.00265529,0.00265529
15,270.55,1.23956,1.97433,2.6188,0,0,0,0,0,0,0,0.00229185,0.00229185,0.00229185
16,288.433,1.20898,1.93394,2.59555,0,0,0,0,0,0,0,0.00192841,0.00192841,0.00192841
17,306.146,1.17232,1.82947,2.52409,0,0,0,0,0,0,0,0.00156497,0.00156497,0.00156497
18,323.918,1.17398,1.73272,2.49725,0,0,0,0,0,0,0,0.00120153,0.00120153,0.00120153
19,341.596,1.14353,1.73175,2.46412,0,0,0,0,0,0,0,0.000838095,0.000838095,0.000838095
20,360.373,1.1359,1.66024,2.42823,0.57172,0.50418,0.56351,0.29829,1.27367,1.74989,2.05833,0.000474656,0.000474656,0.000474656
