epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0072,1.49729,3.21155,0.59461,0,0,0,0,0,0,0,0.0789816,0.00011624,0.00011624
2,37.0814,1.54005,2.82115,0.59912,0,0,0,0,0,0,0,0.0578412,0.000221609,0.000221609
3,55.0218,1.54687,2.72672,0.59813,0,0,0,0,0,0,0,0.0366892,0.000315466,0.000315466
4,73.0122,1.52974,2.63896,0.59987,0,0,0,0,0,0,0,0.0155257,0.000397809,0.000397809
5,90.8696,1.57148,2.71034,0.61085,0,0,0,0,0,0,0,0.000441621,0.000441621,0.000441621
6,108.788,1.51871,2.47162,0.59964,0,0,0,0,0,0,0,0.000414527,0.000414527,0.000414527
7,126.584,1.43288,2.21907,0.56622,0,0,0,0,0,0,0,0.000387432,0.000387432,0.000387432
8,144.318,1.45232,2.20288,0.56334,0,0,0,0,0,0,0,0.000360337,0.000360337,0.000360337
9,162.035,1.42116,2.24339,0.56158,0,0,0,0,0,0,0,0.000333243,0.000333243,0.000333243
10,179.908,1.38286,2.04725,0.55622,0,0,0,0,0,0,0,0.000306148,0.000306148,0.000306148
11,198.244,1.24519,1.66952,0.52998,0,0,0,0,0,0,0,0.000279054,0.000279054,0.000279054
12,216.146,1.22479,1.53515,0.52226,0,0,0,0,0,0,0,0.000251959,0.000251959,0.000251959
13,233.832,1.16229,1.47538,0.5102,0,0,0,0,0,0,0,0.000224864,0.000224864,0.000224864
14,251.655,1.18293,1.46023,0.51172,0,0,0,0,0,0,0,0.00019777,0.00019777,0.00019777
15,269.389,1.14187,1.37509,0.50317,0,0,0,0,0,0,0,0.000170675,0.000170675,0.000170675
16,287.386,1.13571,1.31767,0.50644,0,0,0,0,0,0,0,0.00014358,0.00014358,0.00014358
17,305.048,1.09875,1.24771,0.48923,0,0,0,0,0,0,0,0.000116486,0.000116486,0.000116486
18,322.868,1.07417,1.18012,0.48525,0,0,0,0,0,0,0,8.9391e-05,8.9391e-05,8.9391e-05
19,340.543,1.06353,1.12056,0.47599,0,0,0,0,0,0,0,6.22963e-05,6.22963e-05,6.22963e-05
20,359.094,1.03254,1.08129,0.47423,0.89719,0.84123,0.93943,0.63515,1.31109,1.35011,0.4374,3.52017e-05,3.52017e-05,3.52017e-05
