epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.6931,1.93755,2.72802,3.34908,0,0,0,0,0,0,0,0.0766682,0.00163535,0.00163535
2,36.7246,1.92681,2.66947,3.42981,0,0,0,0,0,0,0,0.0530525,0.00311818,0.00311818
3,54.612,1.83802,2.62813,3.36144,0,0,0,0,0,0,0,0.0292752,0.00443948,0.00443948
4,72.5132,1.7821,2.49597,3.2059,0,0,0,0,0,0,0,0.00558456,0.00558456,0.00558456
5,90.2561,1.71538,2.44325,3.13251,0,0,0,0,0,0,0,0.00526274,0.00526274,0.00526274
6,108.276,1.6635,2.33876,3.10381,0,0,0,0,0,0,0,0.00494093,0.00494093,0.00494093
7,126.078,1.60393,2.20135,2.98163,0,0,0,0,0,0,0,0.00461911,0.00461911,0.00461911
8,143.903,1.57351,2.14926,2.90302,0,0,0,0,0,0,0,0.0042973,0.0042973,0.0042973
9,161.785,1.58087,2.12999,2.89187,0,0,0,0,0,0,0,0.00397548,0.00397548,0.00397548
10,179.57,1.53734,2.09476,2.85793,0,0,0,0,0,0,0,0.00365367,0.00365367,0.00365367
11,197.871,1.45849,2.01067,2.94277,0,0,0,0,0,0,0,0.00333185,0.00333185,0.00333185
12,215.701,1.4391,1.84733,2.8793,0,0,0,0,0,0,0,0.00301004,0.00301004,0.00301004
13,233.451,1.42736,1.7962,2.87393,0,0,0,0,0,0,0,0.00268822,0.00268822,0.00268822
14,251.129,1.39342,1.8068,2.79637,0,0,0,0,0,0,0,0.00236641,0.00236641,0.00236641
15,268.953,1.3853,1.69761,2.76152,0,0,0,0,0,0,0,0.0020446,0.0020446,0.0020446
16,286.81,1.385,1.73223,2.79294,0,0,0,0,0,0,0,0.00172278,0.00172278,0.00172278
17,304.652,1.34193,1.60184,2.7115,0,0,0,0,0,0,0,0.00140097,0.00140097,0.00140097
18,322.44,1.32883,1.53326,2.72139,0,0,0,0,0,0,0,0.00107915,0.00107915,0.00107915
19,340.096,1.30218,1.48885,2.6466,0,0,0,0,0,0,0,0.000757337,0.000757337,0.000757337
20,358.612,1.31213,1.5083,2.65831,0.53507,0.42316,0.498,0.23424,1.60366,1.59379,2.13945,0.000435523,0.000435523,0.000435523
