epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8776,1.19713,4.01899,1.14378,0,0,0,0,0,0,0,0.0751339,0.00029947,0.00029947
2,36.9326,1.25178,3.77272,1.1876,0,0,0,0,0,0,0,0.0501073,0.00057083,0.00057083
3,54.771,1.26622,3.86924,1.20177,0,0,0,0,0,0,0,0.0250508,0.000812426,0.000812426
4,72.6667,1.22901,3.56321,1.16691,0,0,0,0,0,0,0,0.00101352,0.00101352,0.00101352
5,90.4795,1.23085,3.40897,1.18407,0,0,0,0,0,0,0,0.000954692,0.000954692,0.000954692
6,108.443,1.20163,3.2852,1.16996,0,0,0,0,0,0,0,0.000895865,0.000895865,0.000895865
7,126.474,1.12402,3.08102,1.11176,0,0,0,0,0,0,0,0.000837038,0.000837038,0.000837038
8,144.368,1.12346,3.00936,1.1185,0,0,0,0,0,0,0,0.000778211,0.000778211,0.000778211
9,162.357,1.0801,2.7555,1.08467,0,0,0,0,0,0,0,0.000719384,0.000719384,0.000719384
10,180.147,1.07241,2.73035,1.07555,0,0,0,0,0,0,0,0.000660557,0.000660557,0.000660557
11,198.337,0.98627,2.49787,1.06945,0,0,0,0,0,0,0,0.000601729,0.000601729,0.000601729
12,216.381,0.9706,2.2549,1.0562,0,0,0,0,0,0,0,0.000542902,0.000542902,0.000542902
13,234.092,0.95428,2.16065,1.04048,0,0,0,0,0,0,0,0.000484075,0.000484075,0.000484075
14,251.829,0.97501,2.14717,1.04551,0,0,0,0,0,0,0,0.000425248,0.000425248,0.000425248
15,269.608,0.8961,2.00547,1.00678,0,0,0,0,0,0,0,0.000366421,0.000366421,0.000366421
16,287.534,0.91464,1.9042,1.027,0,0,0,0,0,0,0,0.000307594,0.000307594,0.000307594
17,305.286,0.88021,1.77064,0.98749,0,0,0,0,0,0,0,0.000248767,0.000248767,0.000248767
18,323.063,0.86409,1.70394,0.97906,0,0,0,0,0,0,0,0.00018994,0.00018994,0.00018994
19,340.942,0.84756,1.62862,0.94811,0,0,0,0,0,0,0,0.000131113,0.000131113,0.000131113
20,359.589,0.82576,1.55618,0.94677,0.88584,0.77809,0.89764,0.56684,0.97635,1.68207,0.84213,7.2286e-05,7.2286e-05,7.2286e-05
