epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
23,2663.63,0.38297,1.53656,0.28604,0.08674,0.35097,0.0797,0.05242,0.36784,1.33244,0.13122,0.000191288,0.000191288,0.000191288
24,2779.72,0.38079,1.53158,0.28822,0.08249,0.35376,0.07739,0.05255,0.35789,1.28131,0.13384,0.000190892,0.000190892,0.000190892
25,2895.65,0.36473,1.55772,0.27466,0.09345,0.33983,0.08617,0.05904,0.35892,1.23007,0.12728,0.000190496,0.000190496,0.000190496
26,3011.79,0.35516,1.56171,0.26271,0.10554,0.35097,0.09395,0.06487,0.35486,1.23922,0.12954,0.0001901,0.0001901,0.0001901
27,3127.75,0.35263,1.59877,0.2678,0.10651,0.27577,0.09419,0.06253,0.3468,1.27656,0.12472,0.000189704,0.000189704,0.000189704
28,3243.62,0.35334,1.53844,0.25854,0.1028,0.30919,0.0977,0.06442,0.34916,1.25707,0.1221,0.000189308,0.000189308,0.000189308
29,3359.27,0.33213,1.52132,0.24454,0.10768,0.32591,0.11227,0.0734,0.34896,1.23142,0.12671,0.000188912,0.000188912,0.000188912
30,3475.06,0.37825,1.45649,0.27676,0.09505,0.33426,0.08801,0.05883,0.47673,1.16981,0.2384,0.000188516,0.000188516,0.000188516
31,3591,0.33021,1.51128,0.23354,0.11546,0.36212,0.10681,0.07441,0.34003,1.27948,0.12383,0.00018812,0.00018812,0.00018812
32,3707.03,0.32819,1.52634,0.22446,0.11959,0.33705,0.11039,0.07477,0.34367,1.2206,0.1254,0.000187724,0.000187724,0.000187724
33,3823.07,0.34284,1.541,0.25725,0.11812,0.35655,0.10858,0.07336,0.37189,1.27013,0.16575,0.000187328,0.000187328,0.000187328
34,3939.14,0.34106,1.48091,0.24025,0.13067,0.36212,0.11981,0.08277,0.33202,1.27391,0.12397,0.000186932,0.000186932,0.000186932
35,4055.3,0.3385,1.483,0.24269,0.13359,0.42618,0.13211,0.08978,0.32963,1.21914,0.1245,0.000186536,0.000186536,0.000186536
36,4171.56,0.33822,1.42477,0.2465,0.14011,0.39554,0.13039,0.0889,0.34218,1.1782,0.12718,0.00018614,0.00018614,0.00018614
37,4287.42,0.33137,1.36957,0.24003,0.20773,0.47034,0.17816,0.12036,0.36863,1.08888,0.13471,0.000185744,0.000185744,0.000185744
38,4403.54,0.36021,1.19394,0.25568,0.32156,0.57103,0.28368,0.20177,0.36131,1.00824,0.13514,0.000185348,0.000185348,0.000185348
39,4519.72,0.38848,1.19616,0.27314,0.43839,0.33426,0.33148,0.213,0.40812,1.03074,0.15073,0.000184952,0.000184952,0.000184952
40,4635.62,0.38658,1.15742,0.28663,0.29125,0.27298,0.24791,0.15316,0.39468,1.1446,0.15053,0.000184556,0.000184556,0.000184556
41,4751.16,0.38012,1.14646,0.27889,0.48543,0.49402,0.4,0.28437,0.36193,0.90926,0.13448,0.00018416,0.00018416,0.00018416
42,4867.1,0.37654,1.05601,0.28373,0.48593,0.35282,0.3581,0.24673,0.3615,0.97128,0.14899,0.000183764,0.000183764,0.000183764
43,4983,0.37053,1.08637,0.27909,0.49646,0.39823,0.37205,0.25753,0.36849,0.97867,0.12885,0.000183368,0.000183368,0.000183368
44,5098.71,0.36093,1.04647,0.26347,0.54917,0.34262,0.37223,0.25684,0.36042,0.98683,0.13133,0.000182972,0.000182972,0.000182972
45,5214.83,0.34847,1.07375,0.26196,0.47817,0.51811,0.41042,0.29396,0.3724,0.87023,0.15124,0.000182576,0.000182576,0.000182576
46,5331.03,0.37515,1.05716,0.2819,0.67143,0.38997,0.48122,0.33489,0.3499,0.96366,0.12899,0.00018218,0.00018218,0.00018218
47,5446.99,0.37127,1.03609,0.28017,0.54162,0.3818,0.4465,0.30907,0.36852,0.9695,0.1497,0.000181784,0.000181784,0.000181784
48,5562.8,0.36094,1.01614,0.26597,0.49153,0.43083,0.41769,0.28707,0.36383,0.95333,0.12659,0.000181388,0.000181388,0.000181388
49,5678.74,0.3822,0.99301,0.30422,0.50634,0.44011,0.43603,0.30025,0.37666,0.88067,0.1444,0.000180992,0.000180992,0.000180992
50,5794.55,0.35277,0.98114,0.26856,0.42906,0.46471,0.43564,0.30537,0.3836,0.87031,0.14992,0.000180596,0.000180596,0.000180596
51,5910.18,0.36484,0.96501,0.27343,0.57161,0.40111,0.49388,0.33404,0.3816,0.83612,0.1463,0.0001802,0.0001802,0.0001802
52,6026.29,0.36569,0.91996,0.26092,0.56199,0.51532,0.52162,0.37131,0.41521,0.77667,0.18258,0.000179804,0.000179804,0.000179804
53,6142.6,0.36442,0.8897,0.29277,0.58625,0.47911,0.51172,0.35203,0.37213,0.84565,0.14126,0.000179408,0.000179408,0.000179408
54,6258.81,0.37407,0.84851,0.30089,0.48211,0.57103,0.54601,0.37309,0.37802,0.75896,0.15217,0.000179012,0.000179012,0.000179012
55,6375.01,0.35505,0.8781,0.28667,0.58469,0.52549,0.57497,0.40706,0.34588,0.77753,0.13306,0.000178616,0.000178616,0.000178616
56,6491.42,0.37015,0.86524,0.27714,0.62469,0.47756,0.55618,0.37749,0.38344,0.75499,0.15868,0.00017822,0.00017822,0.00017822
57,6607.58,0.38642,0.81052,0.3098,0.61247,0.5376,0.582,0.40966,0.40587,0.72767,0.17538,0.000177824,0.000177824,0.000177824
58,6723.71,0.35477,0.84096,0.27889,0.46851,0.49025,0.45003,0.31414,0.40828,0.84451,0.19755,0.000177428,0.000177428,0.000177428
59,6839.7,0.39035,0.78887,0.30727,0.51849,0.52646,0.51659,0.34622,0.38913,0.82398,0.14528,0.000177032,0.000177032,0.000177032
60,6955.35,0.35949,0.78396,0.2792,0.56254,0.50139,0.48508,0.33442,0.47861,0.7651,0.23653,0.000176636,0.000176636,0.000176636
61,7071.4,0.35946,0.76877,0.27408,0.66452,0.52925,0.6035,0.42311,0.3593,0.72396,0.14129,0.00017624,0.00017624,0.00017624
62,7187.43,0.36321,0.75018,0.28839,0.64662,0.54039,0.60863,0.41575,0.37765,0.80379,0.15122,0.000175844,0.000175844,0.000175844
63,7303.28,0.36537,0.78704,0.29479,0.6516,0.57382,0.61765,0.42415,0.36907,0.73459,0.14324,0.000175448,0.000175448,0.000175448
64,7419.23,0.36681,0.74337,0.2941,0.65162,0.60436,0.6582,0.45124,0.37399,0.70631,0.15203,0.000175052,0.000175052,0.000175052
65,7535.34,0.38093,0.69661,0.32463,0.70231,0.56267,0.65845,0.46294,0.39894,0.70725,0.16783,0.000174656,0.000174656,0.000174656
66,7651.53,0.37006,0.7097,0.31078,0.69427,0.6156,0.66011,0.45268,0.38273,0.70179,0.15955,0.00017426,0.00017426,0.00017426
67,7767.93,0.37073,0.72104,0.29119,0.70262,0.64345,0.70322,0.48357,0.36792,0.65198,0.14855,0.000173864,0.000173864,0.000173864
68,7884.31,0.33967,0.75056,0.27083,0.72748,0.61717,0.66942,0.4538,0.37689,0.7402,0.1527,0.000173468,0.000173468,0.000173468
69,8000.11,0.36169,0.78166,0.28666,0.6531,0.64503,0.65899,0.45214,0.38906,0.70685,0.15278,0.000173072,0.000173072,0.000173072
70,8115.86,0.35575,0.74469,0.27108,0.62823,0.60446,0.62397,0.43493,0.36838,0.69469,0.1443,0.000172676,0.000172676,0.000172676
71,8231.14,0.33625,0.76269,0.26622,0.65342,0.62674,0.60876,0.42578,0.39561,0.81065,0.1704,0.00017228,0.00017228,0.00017228
72,8346.9,0.34138,0.78845,0.25229,0.62242,0.69916,0.69085,0.47212,0.35551,0.72166,0.14264,0.000171884,0.000171884,0.000171884
73,8462.28,0.36359,0.70877,0.27991,0.67865,0.67409,0.71048,0.48392,0.35607,0.61497,0.1468,0.000171488,0.000171488,0.000171488
74,8578.07,0.35024,0.73426,0.2758,0.67953,0.66742,0.69181,0.46841,0.39381,0.64688,0.16778,0.000171092,0.000171092,0.000171092
75,8693.34,0.34807,0.68174,0.27993,0.68985,0.66913,0.7209,0.49862,0.40805,0.58532,0.17268,0.000170696,0.000170696,0.000170696
76,8808.8,0.36714,0.66156,0.29808,0.7382,0.64903,0.73372,0.50872,0.37046,0.64625,0.15371,0.0001703,0.0001703,0.0001703
77,8924.36,0.35245,0.68233,0.29417,0.79936,0.63256,0.74667,0.51922,0.38651,0.6006,0.1647,0.000169904,0.000169904,0.000169904
78,9039.95,0.34281,0.66592,0.26635,0.78313,0.62396,0.71671,0.5047,0.37145,0.61145,0.16238,0.000169508,0.000169508,0.000169508
79,9155.19,0.3336,0.63812,0.26686,0.64812,0.68245,0.71745,0.50839,0.38261,0.62132,0.21242,0.000169112,0.000169112,0.000169112
80,9270.82,0.3571,0.63761,0.29419,0.7484,0.59657,0.71265,0.50209,0.3978,0.60225,0.21159,0.000168716,0.000168716,0.000168716
81,9386.39,0.35417,0.67145,0.28064,0.69312,0.71031,0.72244,0.49936,0.39425,0.61105,0.16877,0.00016832,0.00016832,0.00016832
82,9501.72,0.34146,0.65731,0.25853,0.78164,0.66574,0.75528,0.52957,0.35888,0.58134,0.13974,0.000167924,0.000167924,0.000167924
83,9617.83,0.35285,0.62047,0.27887,0.73387,0.69081,0.73242,0.50514,0.40812,0.58255,0.18173,0.000167528,0.000167528,0.000167528
84,9733.73,0.33985,0.66577,0.26074,0.71919,0.585,0.69024,0.48052,0.39673,0.63647,0.19312,0.000167132,0.000167132,0.000167132
85,9849.16,0.35944,0.62212,0.28016,0.64573,0.68542,0.70618,0.49721,0.39617,0.6268,0.16682,0.000166736,0.000166736,0.000166736
86,9964.74,0.33368,0.61354,0.27292,0.70369,0.71444,0.752,0.52475,0.37269,0.58121,0.15212,0.00016634,0.00016634,0.00016634
87,10080,0.338,0.62061,0.2797,0.70764,0.71866,0.74111,0.50799,0.37685,0.5918,0.1569,0.000165944,0.000165944,0.000165944
88,10195.2,0.34355,0.65199,0.2727,0.76511,0.66295,0.74524,0.51376,0.37743,0.57756,0.15895,0.000165548,0.000165548,0.000165548
89,10310.9,0.35281,0.63119,0.28386,0.76654,0.67967,0.76122,0.52566,0.39805,0.60061,0.17044,0.000165152,0.000165152,0.000165152
90,10426.5,0.33694,0.63994,0.27345,0.72771,0.69638,0.74278,0.51978,0.37512,0.62961,0.14661,0.000164756,0.000164756,0.000164756
91,10541.7,0.33451,0.66742,0.26111,0.73756,0.69081,0.74129,0.50894,0.36476,0.63195,0.14942,0.00016436,0.00016436,0.00016436
92,10657,0.32825,0.65279,0.25062,0.785,0.70177,0.76615,0.53804,0.36421,0.5692,0.14878,0.000163964,0.000163964,0.000163964
93,10772.9,0.32367,0.61044,0.24794,0.75843,0.70836,0.76789,0.54976,0.38133,0.55528,0.1663,0.000163568,0.000163568,0.000163568
94,10889,0.35458,0.56593,0.28547,0.74524,0.70889,0.77543,0.55779,0.36989,0.55974,0.15303,0.000163172,0.000163172,0.000163172
95,11004.5,0.3491,0.62161,0.2771,0.7831,0.68386,0.79506,0.57052,0.35441,0.55804,0.13951,0.000162776,0.000162776,0.000162776
96,11120.2,0.32857,0.6121,0.26919,0.75341,0.74892,0.80033,0.56496,0.36445,0.54569,0.14873,0.00016238,0.00016238,0.00016238
97,11235.8,0.31078,0.59375,0.24231,0.7671,0.73538,0.80631,0.56808,0.36616,0.53785,0.14567,0.000161984,0.000161984,0.000161984
98,11351.2,0.33193,0.58058,0.25978,0.77675,0.74095,0.80393,0.56478,0.36202,0.56161,0.14093,0.000161588,0.000161588,0.000161588
99,11466.9,0.32669,0.62293,0.26932,0.75912,0.76372,0.8133,0.56145,0.37446,0.52038,0.15225,0.000161192,0.000161192,0.000161192
100,11582.5,0.34692,0.5839,0.27025,0.78116,0.7493,0.81054,0.57027,0.38211,0.54019,0.1612,0.000160796,0.000160796,0.000160796
101,11698.3,0.33171,0.58159,0.25872,0.76076,0.71588,0.78668,0.54309,0.36473,0.5699,0.14605,0.0001604,0.0001604,0.0001604
102,11814,0.32783,0.58208,0.25387,0.79402,0.71944,0.79814,0.55863,0.38748,0.5521,0.18263,0.000160004,0.000160004,0.000160004
103,11929.9,0.3338,0.58329,0.27996,0.71532,0.7493,0.75261,0.52919,0.37816,0.56141,0.17863,0.000159608,0.000159608,0.000159608
104,12044.8,0.30706,0.59599,0.22987,0.76202,0.74652,0.78768,0.54839,0.38462,0.55188,0.16704,0.000159212,0.000159212,0.000159212
105,12160.2,0.3339,0.57777,0.25801,0.76001,0.71866,0.76595,0.53147,0.41129,0.54829,0.19347,0.000158816,0.000158816,0.000158816
106,12275.8,0.33497,0.58956,0.25108,0.80016,0.65806,0.73987,0.51235,0.38971,0.58593,0.16163,0.00015842,0.00015842,0.00015842
107,12391.4,0.33813,0.55503,0.27558,0.73963,0.76602,0.78241,0.54566,0.37322,0.54755,0.15464,0.000158024,0.000158024,0.000158024
108,12507,0.32707,0.61119,0.26619,0.79547,0.70474,0.77819,0.54256,0.43167,0.5375,0.21488,0.000157628,0.000157628,0.000157628
109,12622.2,0.3351,0.53678,0.26084,0.76293,0.75766,0.79795,0.55709,0.36348,0.53465,0.14836,0.000157232,0.000157232,0.000157232
110,12737,0.32579,0.59864,0.26574,0.74197,0.77994,0.82241,0.57773,0.34352,0.53719,0.12662,0.000156836,0.000156836,0.000156836
111,12852.7,0.34045,0.56814,0.28223,0.76221,0.73215,0.78264,0.55694,0.38584,0.53959,0.17258,0.00015644,0.00015644,0.00015644
112,12967.9,0.32238,0.55702,0.25488,0.71862,0.76121,0.76558,0.54835,0.37933,0.55992,0.17508,0.000156044,0.000156044,0.000156044
113,13083.3,0.31175,0.58724,0.24155,0.75512,0.77159,0.79147,0.56287,0.35932,0.53484,0.15132,0.000155648,0.000155648,0.000155648
114,13198.8,0.32571,0.54358,0.25786,0.78825,0.73816,0.78758,0.57002,0.36057,0.53497,0.14734,0.000155252,0.000155252,0.000155252
115,13314.4,0.3216,0.53051,0.26331,0.79226,0.74652,0.79141,0.56294,0.35222,0.53781,0.14998,0.000154856,0.000154856,0.000154856
116,13430.5,0.32803,0.56083,0.26444,0.77243,0.82451,0.84616,0.59879,0.34559,0.48419,0.13713,0.00015446,0.00015446,0.00015446
117,13546.5,0.31937,0.59166,0.24929,0.76893,0.74373,0.77114,0.55315,0.39198,0.52566,0.17713,0.000154064,0.000154064,0.000154064
118,13661.8,0.32957,0.57963,0.26399,0.75635,0.7493,0.75737,0.53647,0.39348,0.5247,0.18917,0.000153668,0.000153668,0.000153668
119,13777.6,0.32292,0.60095,0.25917,0.79669,0.76409,0.8313,0.59733,0.35172,0.5306,0.13781,0.000153272,0.000153272,0.000153272
120,13893.2,0.3125,0.61759,0.25277,0.78556,0.78273,0.84052,0.59283,0.3502,0.54446,0.14281,0.000152876,0.000152876,0.000152876
121,14008.8,0.31609,0.5779,0.2537,0.78622,0.74373,0.79857,0.57152,0.35412,0.54813,0.14225,0.00015248,0.00015248,0.00015248
122,14124.4,0.30833,0.53164,0.22116,0.78488,0.73538,0.80806,0.58407,0.3647,0.52154,0.14397,0.000152084,0.000152084,0.000152084
123,14240.4,0.3252,0.53473,0.25567,0.76662,0.78689,0.82697,0.60168,0.35012,0.52519,0.13458,0.000151688,0.000151688,0.000151688
124,14356.1,0.30793,0.56945,0.23522,0.78998,0.79666,0.83343,0.59884,0.34609,0.51467,0.13385,0.000151292,0.000151292,0.000151292
125,14471.2,0.31727,0.55289,0.24536,0.77476,0.76653,0.80086,0.57014,0.34909,0.54727,0.13645,0.000150896,0.000150896,0.000150896
126,14586.5,0.3124,0.57359,0.24783,0.83152,0.7424,0.81226,0.57339,0.38025,0.50632,0.16573,0.0001505,0.0001505,0.0001505
127,14701.6,0.31628,0.55354,0.24548,0.78856,0.74095,0.79135,0.56775,0.4034,0.48927,0.1699,0.000150104,0.000150104,0.000150104
128,14816.9,0.31819,0.57472,0.2441,0.78592,0.74095,0.78263,0.55795,0.40791,0.51834,0.18472,0.000149708,0.000149708,0.000149708
129,14932.4,0.32403,0.55173,0.24754,0.75044,0.78736,0.82411,0.58731,0.34366,0.51871,0.13808,0.000149312,0.000149312,0.000149312
130,15047.8,0.32975,0.53395,0.27218,0.81313,0.76362,0.83074,0.5821,0.3621,0.49737,0.15541,0.000148916,0.000148916,0.000148916
131,15163.4,0.31668,0.53417,0.24802,0.82224,0.74373,0.82887,0.58454,0.34622,0.51042,0.13881,0.00014852,0.00014852,0.00014852
132,15278.7,0.31322,0.53504,0.24998,0.76242,0.75087,0.79519,0.57267,0.36699,0.51527,0.1521,0.000148124,0.000148124,0.000148124
133,15394.1,0.30924,0.55097,0.24147,0.80861,0.76045,0.82512,0.58323,0.35151,0.49144,0.14537,0.000147728,0.000147728,0.000147728
134,15509.3,0.30521,0.52743,0.23223,0.77552,0.79944,0.82497,0.5866,0.34629,0.49909,0.13772,0.000147332,0.000147332,0.000147332
135,15624.6,0.3251,0.55785,0.2605,0.81909,0.75209,0.81956,0.58584,0.3513,0.50124,0.14925,0.000146936,0.000146936,0.000146936
136,15740.2,0.30747,0.55047,0.24849,0.82073,0.77437,0.84424,0.60632,0.35009,0.49788,0.14748,0.00014654,0.00014654,0.00014654
137,15855.8,0.32225,0.55175,0.25806,0.78984,0.76323,0.80957,0.58604,0.34927,0.52373,0.14892,0.000146144,0.000146144,0.000146144
138,15971.2,0.30815,0.5325,0.24689,0.82962,0.74597,0.82233,0.58127,0.3607,0.50949,0.15874,0.000145748,0.000145748,0.000145748
139,16086.8,0.32332,0.55395,0.26956,0.7839,0.77994,0.82203,0.57601,0.36448,0.50882,0.15303,0.000145352,0.000145352,0.000145352
140,16202.1,0.31753,0.53582,0.25578,0.77576,0.79983,0.82632,0.58236,0.35952,0.5247,0.14439,0.000144956,0.000144956,0.000144956
141,16317.4,0.31302,0.54422,0.24058,0.75753,0.83008,0.83545,0.5982,0.35365,0.4857,0.14274,0.00014456,0.00014456,0.00014456
142,16432.5,0.30067,0.53429,0.22134,0.78133,0.79109,0.83176,0.58572,0.34136,0.55488,0.13135,0.000144164,0.000144164,0.000144164
143,16547.6,0.29059,0.56277,0.23751,0.79787,0.79944,0.84408,0.59693,0.33702,0.50431,0.13027,0.000143768,0.000143768,0.000143768
144,16663.1,0.30035,0.53426,0.23362,0.8253,0.75006,0.83525,0.60167,0.3453,0.50117,0.14221,0.000143372,0.000143372,0.000143372
145,16778.2,0.30398,0.53078,0.23568,0.78227,0.76323,0.79795,0.56502,0.36401,0.52689,0.16405,0.000142976,0.000142976,0.000142976
146,16893.8,0.29544,0.51562,0.24521,0.82807,0.75127,0.85597,0.60796,0.35314,0.51966,0.14438,0.00014258,0.00014258,0.00014258
147,17009.6,0.32268,0.54798,0.26632,0.81284,0.77159,0.82372,0.58607,0.35167,0.51458,0.14252,0.000142184,0.000142184,0.000142184
148,17125.3,0.2966,0.51909,0.24241,0.79693,0.76045,0.82277,0.59951,0.33834,0.53271,0.13218,0.000141788,0.000141788,0.000141788
149,17240.7,0.29614,0.52584,0.23112,0.85342,0.75766,0.84075,0.61092,0.33245,0.50983,0.12786,0.000141392,0.000141392,0.000141392
150,17356.3,0.29842,0.54454,0.22851,0.82315,0.77716,0.83576,0.60893,0.36782,0.50075,0.14533,0.000140996,0.000140996,0.000140996
151,17471.4,0.30713,0.51723,0.24278,0.77106,0.80679,0.84261,0.60529,0.34526,0.49133,0.13951,0.0001406,0.0001406,0.0001406
152,17586.8,0.30925,0.52828,0.23233,0.76263,0.79651,0.82412,0.58995,0.34742,0.50055,0.14656,0.000140204,0.000140204,0.000140204
153,17702.4,0.28742,0.50147,0.23207,0.76316,0.80223,0.83209,0.5873,0.37224,0.48762,0.16046,0.000139808,0.000139808,0.000139808
154,17817.3,0.29301,0.52063,0.23325,0.74709,0.83287,0.85002,0.60045,0.34192,0.51103,0.13632,0.000139412,0.000139412,0.000139412
155,17933.1,0.28658,0.51314,0.21734,0.79863,0.78438,0.84035,0.6004,0.34275,0.48815,0.14072,0.000139016,0.000139016,0.000139016
156,18048.5,0.28575,0.54221,0.22723,0.84097,0.81017,0.85912,0.61912,0.3383,0.48664,0.14052,0.00013862,0.00013862,0.00013862
157,18164.1,0.3084,0.5057,0.23486,0.83449,0.7883,0.83882,0.60593,0.3494,0.50341,0.14143,0.000138224,0.000138224,0.000138224
158,18279.4,0.2985,0.54502,0.22872,0.81618,0.77918,0.84085,0.60506,0.35961,0.48976,0.14838,0.000137828,0.000137828,0.000137828
159,18394.4,0.28816,0.54422,0.23156,0.81991,0.79387,0.85733,0.60929,0.34735,0.48812,0.14212,0.000137432,0.000137432,0.000137432
160,18509.9,0.31308,0.53009,0.24862,0.81704,0.78367,0.83658,0.6041,0.34763,0.48735,0.14236,0.000137036,0.000137036,0.000137036
161,18625.4,0.28413,0.51325,0.2317,0.8121,0.79458,0.84045,0.60102,0.35986,0.4742,0.15451,0.00013664,0.00013664,0.00013664
162,18740.4,0.28794,0.50683,0.21655,0.82068,0.80316,0.85936,0.61483,0.36764,0.46588,0.16817,0.000136244,0.000136244,0.000136244
163,18855.8,0.28604,0.53158,0.22927,0.83487,0.73538,0.81099,0.57965,0.40068,0.49285,0.19595,0.000135848,0.000135848,0.000135848
164,18971,0.30344,0.5061,0.25249,0.83541,0.77716,0.84137,0.59871,0.3707,0.49828,0.17491,0.000135452,0.000135452,0.000135452
165,19086.1,0.29104,0.51363,0.22027,0.89544,0.73259,0.82349,0.60067,0.39037,0.50995,0.19045,0.000135056,0.000135056,0.000135056
166,19201.2,0.28081,0.47692,0.22303,0.81584,0.76511,0.81261,0.59072,0.38364,0.53811,0.17901,0.00013466,0.00013466,0.00013466
167,19316.5,0.30639,0.48929,0.24225,0.78488,0.75208,0.80862,0.59637,0.35993,0.5411,0.1656,0.000134264,0.000134264,0.000134264
168,19431.8,0.30422,0.4948,0.23222,0.82483,0.74373,0.81638,0.59588,0.36892,0.52923,0.15833,0.000133868,0.000133868,0.000133868
169,19547.1,0.29396,0.50967,0.23148,0.80702,0.80501,0.85059,0.61991,0.34662,0.51217,0.14379,0.000133472,0.000133472,0.000133472
170,19662.3,0.28122,0.47669,0.22071,0.8074,0.79403,0.83252,0.60346,0.37383,0.50459,0.15493,0.000133076,0.000133076,0.000133076
171,19777.1,0.28462,0.52131,0.22484,0.82056,0.81058,0.85871,0.62236,0.33829,0.46683,0.13472,0.00013268,0.00013268,0.00013268
172,19892.6,0.27616,0.53197,0.22207,0.7624,0.79109,0.82303,0.59782,0.34959,0.53126,0.14321,0.000132284,0.000132284,0.000132284
173,20007.7,0.29935,0.51718,0.23233,0.83839,0.79479,0.85347,0.63463,0.34678,0.46117,0.13845,0.000131888,0.000131888,0.000131888
174,20122.9,0.30107,0.49704,0.22761,0.88161,0.74095,0.84274,0.61406,0.35994,0.48889,0.16087,0.000131492,0.000131492,0.000131492
175,20238.2,0.30375,0.51931,0.22977,0.8428,0.77437,0.85655,0.63418,0.34456,0.49519,0.13188,0.000131096,0.000131096,0.000131096
176,20353.4,0.27671,0.51423,0.20686,0.82296,0.77159,0.84146,0.60429,0.36412,0.49584,0.16342,0.0001307,0.0001307,0.0001307
177,20469.3,0.2811,0.50507,0.21503,0.8596,0.75037,0.85458,0.62545,0.3468,0.48877,0.16684,0.000130304,0.000130304,0.000130304
178,20584.8,0.29534,0.50563,0.23275,0.79605,0.78273,0.82905,0.60598,0.36854,0.50468,0.17497,0.000129908,0.000129908,0.000129908
179,20700.1,0.2959,0.47379,0.24864,0.80984,0.78552,0.83567,0.61019,0.38717,0.49804,0.16576,0.000129512,0.000129512,0.000129512
180,20815.5,0.28235,0.50306,0.21051,0.8221,0.82173,0.86832,0.63654,0.34067,0.47264,0.13378,0.000129116,0.000129116,0.000129116
181,20930.9,0.28812,0.48814,0.22319,0.82417,0.77994,0.83981,0.6085,0.36035,0.50584,0.14994,0.00012872,0.00012872,0.00012872
182,21046.2,0.26961,0.49795,0.21696,0.80024,0.77716,0.84413,0.61169,0.37141,0.47327,0.1599,0.000128324,0.000128324,0.000128324
183,21161.7,0.29873,0.50269,0.23715,0.84983,0.78816,0.85275,0.62102,0.3693,0.47817,0.16023,0.000127928,0.000127928,0.000127928
