fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.71744,0.00711,0.01013,0.84173,0.00062,2.40084,0.8131,6.74998,0.45019,1.47118,0.02256,0.48394,0.31256,0.0,0.11917,0.62773,0.0,0.0,0.0,0.45551,0.0,0.94962,0.0,0.0
0.69516,0.00417,0.01077,0.81893,0.0008,3.45621,0.69265,9.79318,0.40809,1.27557,0.01812,0.52996,0.28088,0.0,0.1512,0.95,0.0,0.0,0.0,0.50074,0.0,0.59274,0.0,0.0
0.72114,0.00588,0.00926,0.82271,0.00054,2.54165,0.84342,6.69277,0.46848,0.91935,0.02113,0.48689,0.35843,0.0,0.09905,0.64606,0.0,0.0,0.0,0.35709,0.0,0.89786,0.0,0.0
0.71333,0.00294,0.00908,0.82271,0.00058,2.80221,0.95,5.65725,0.46276,0.92549,0.02356,0.48621,0.34243,0.0,0.08115,0.60696,0.0,0.0,0.0,0.35204,0.0,0.94505,0.0,0.0
0.67604,0.00382,0.01215,0.98,0.00062,2.30015,0.69741,4.88919,0.45019,1.54309,0.02267,0.6713,0.3084,0.0,0.12166,0.44964,0.0,0.0,0.0,0.45551,0.0,1.0,0.0,0.0
0.71503,0.00663,0.00906,0.81893,0.0007,3.26951,0.73916,8.54559,0.53427,1.58212,0.01813,0.53457,0.2843,0.0,0.12937,0.66857,0.0,0.0,0.0,0.42563,0.0,0.90394,0.0,0.0
0.71523,0.00634,0.00855,0.82271,0.00053,2.52438,0.73221,6.99968,0.50482,1.01491,0.02023,0.53943,0.30998,0.0,0.10355,0.68293,0.0,0.0,0.0,0.3894,0.0,1.0,0.0,0.0
0.69921,0.00584,0.00905,0.88292,0.00045,2.6374,0.8142,6.63554,0.4142,0.94958,0.02034,0.48056,0.3549,0.0,0.10446,0.59762,0.0,0.0,0.0,0.31725,0.0,0.98553,0.0,0.0
0.70904,0.00743,0.01199,0.84212,0.00065,2.23682,0.77875,7.03406,0.38042,0.91454,0.02329,0.6599,0.16864,0.0,0.149,0.64117,0.0,0.0,0.0,0.36017,0.0,0.7647,0.0,0.0
0.70901,0.00578,0.00884,0.77976,0.00054,2.62807,0.8142,6.36902,0.46531,0.94839,0.02154,0.471,0.3674,0.0,0.10182,0.68214,0.0,0.0,0.0,0.3273,0.0,1.0,0.0,0.0
0.71904,0.0072,0.01076,0.8163,0.00062,2.53665,0.81667,6.72075,0.45129,1.47807,0.02143,0.50588,0.31158,0.0,0.12302,0.64201,0.0,0.0,0.0,0.44877,0.0,1.0,0.0,0.0
0.7056,0.00604,0.0107,0.66145,0.00062,2.87271,0.81559,7.3259,0.45019,1.55456,0.02204,0.50508,0.28101,0.0,0.13355,0.54791,0.0,0.0,0.0,0.45551,0.0,0.94411,0.0,0.0
0.70512,0.00539,0.00905,0.86524,0.00048,2.62675,0.80484,6.63554,0.47603,1.09466,0.02133,0.56665,0.31896,0.0,0.09098,0.7366,0.0,0.0,0.0,0.39822,0.0,1.0,0.0,0.0
0.71127,0.00711,0.0107,0.81851,0.00062,2.50691,0.81872,6.86533,0.44607,1.47211,0.02125,0.52784,0.31171,0.0,0.12364,0.62906,0.0,0.0,0.0,0.46031,0.0,0.9973,0.0,0.0
0.71491,0.0037,0.00905,0.82271,0.00051,1.97524,0.57386,6.27085,0.24895,0.92279,0.02023,0.53655,0.31667,0.0,0.11396,0.71373,0.0,0.0,0.0,0.43069,0.0,1.0,0.0,0.0
0.7184,0.00387,0.00952,0.82271,0.00046,2.52517,0.50235,6.63554,0.52574,0.85898,0.02017,0.41538,0.4032,0.0,0.08092,0.50504,0.0,0.0,0.0,0.35204,0.0,1.0,0.0,0.0
0.58287,0.00618,0.0083,0.98,0.00062,3.23794,0.70752,9.16121,0.61846,1.20341,0.01812,0.42824,0.21931,0.0,0.11121,0.76824,0.0,0.0,0.0,0.50385,0.0,1.0,0.0,0.0
0.70596,0.00659,0.00808,0.79369,0.00058,2.02502,0.48361,6.88791,0.41316,0.95073,0.01951,0.48056,0.36127,0.0,0.10478,0.64606,0.0,0.0,0.0,0.35245,0.0,0.83681,0.0,0.0
0.71099,0.00689,0.00906,0.81614,0.0007,3.11986,0.79662,8.54813,0.53476,1.56078,0.01824,0.57242,0.28502,0.0,0.12685,0.67298,0.0,0.0,0.0,0.43568,0.0,0.86586,0.0,0.0
0.71387,0.00628,0.00926,0.70787,0.00067,2.84946,0.69721,8.04053,0.45019,1.87771,0.0257,0.41117,0.31215,0.0,0.13501,0.4493,0.0,0.0,0.0,0.37342,0.0,1.0,0.0,0.0
0.70951,0.00611,0.00905,0.89812,0.00054,2.52517,0.84638,6.63554,0.47603,0.95264,0.02133,0.47228,0.37498,0.0,0.10063,0.59809,0.0,0.0,0.0,0.36857,0.0,0.95408,0.0,0.0
0.72119,0.00687,0.00913,0.81893,0.0007,3.31468,0.75858,8.45354,0.53622,1.58132,0.01801,0.52279,0.27641,0.0,0.12697,0.69134,0.0,0.0,0.0,0.43777,0.0,0.89723,0.0,0.0
0.71541,0.00812,0.00851,0.69128,0.00056,2.36467,0.86145,8.14958,0.54869,1.04847,0.02133,0.537,0.3674,0.0,0.10219,0.62621,0.0,0.0,0.0,0.35204,0.0,0.94197,0.0,0.0
0.72284,0.00493,0.00701,0.71929,0.00055,2.17342,0.86384,7.41368,0.47603,0.70992,0.02106,0.5473,0.37235,0.0,0.11462,0.68686,0.0,0.0,0.0,0.39981,0.0,1.0,0.0,0.0
0.71683,0.00737,0.01243,0.82271,0.00062,2.13525,0.95,6.88023,0.45019,1.46955,0.01949,0.53726,0.20206,0.0,0.13758,0.60622,0.0,0.0,0.0,0.45551,0.0,1.0,0.0,0.0
0.71267,0.00505,0.01032,0.63521,0.00059,2.52517,0.71201,6.08317,0.47603,0.93571,0.0193,0.44168,0.33583,0.0,0.11719,0.73664,0.0,0.0,0.0,0.3331,0.0,0.99245,0.0,0.0
0.71389,0.00473,0.00818,0.70609,0.0006,2.52517,0.8142,6.80912,0.49923,0.80207,0.02273,0.4191,0.37184,0.0,0.10063,0.64606,0.0,0.0,0.0,0.37071,0.0,0.95408,0.0,0.0
0.7126,0.00658,0.00896,0.79495,0.00056,2.52517,0.83381,5.51598,0.55871,0.91149,0.02067,0.48056,0.3674,0.0,0.11358,0.70347,0.0,0.0,0.0,0.31236,0.0,0.98328,0.0,0.0
0.69934,0.00782,0.01346,0.65841,0.00075,2.52517,0.82057,8.71393,0.36153,1.62803,0.0178,0.6202,0.31745,0.0,0.0771,0.59034,0.0,0.0,0.0,0.52898,0.0,1.0,0.0,0.0
0.71918,0.00595,0.00913,0.82271,0.00048,2.52517,0.81614,6.63554,0.49376,0.81481,0.01845,0.47961,0.33774,0.0,0.09435,0.69786,0.0,0.0,0.0,0.32319,0.0,0.95408,0.0,0.0
0.71192,0.0067,0.00905,0.77336,0.00049,2.49474,0.79299,6.63554,0.47603,0.9254,0.02232,0.48876,0.35404,0.0,0.10063,0.66357,0.0,0.0,0.0,0.35204,0.0,0.97472,0.0,0.0
0.71679,0.00584,0.0089,0.82805,0.00053,2.51223,0.80613,6.5869,0.47415,0.90152,0.02133,0.47779,0.3674,0.0,0.10063,0.64776,0.0,0.0,0.0,0.34897,0.0,0.96177,0.0,0.0
0.70963,0.00594,0.00906,0.84767,0.00052,2.52517,0.81617,6.63554,0.48814,0.91149,0.02171,0.47666,0.36321,0.0,0.10063,0.6506,0.0,0.0,0.0,0.34954,0.0,0.97064,0.0,0.0
0.71448,0.00677,0.01074,0.6719,0.00051,2.52517,0.77774,7.84348,0.48593,1.30555,0.01871,0.6429,0.30763,0.0,0.12302,0.73926,0.0,0.0,0.0,0.4858,0.0,1.0,0.0,0.0
0.70369,0.00627,0.01048,0.81963,0.0005,2.1671,0.78288,6.34538,0.50027,0.88472,0.02032,0.50843,0.3829,0.0,0.11294,0.7183,0.0,0.0,0.0,0.35204,0.0,0.9607,0.0,0.0
0.7226,0.00589,0.00817,0.62222,0.00031,3.12213,0.95,6.63554,0.44491,0.8194,0.01938,0.4834,0.34094,0.0,0.10063,0.74976,0.0,0.0,0.0,0.30678,0.0,0.91615,0.0,0.0
0.71376,0.00749,0.01147,0.78895,0.00066,2.60436,0.90076,7.48621,0.4646,1.3485,0.02133,0.43266,0.31115,0.0,0.13128,0.64191,0.0,0.0,0.0,0.44282,0.0,0.92622,0.0,0.0
0.71405,0.00657,0.00944,0.84152,0.00046,2.69709,0.77911,8.74715,0.532,0.91543,0.01897,0.46165,0.3674,0.0,0.10063,0.68799,0.0,0.0,0.0,0.35204,0.0,0.95408,0.0,0.0
0.69303,0.00762,0.01068,0.90134,0.00065,2.09209,0.95,7.75674,0.5348,1.55881,0.02133,0.57976,0.23952,0.0,0.11393,0.58805,0.0,0.0,0.0,0.45551,0.0,1.0,0.0,0.0
0.71339,0.00576,0.01001,0.77844,0.00068,1.88211,0.8373,8.03687,0.37618,1.72838,0.01869,0.53127,0.2449,0.0,0.12166,0.65801,0.0,0.0,0.0,0.40318,0.0,0.98368,0.0,0.0
0.71003,0.00584,0.00905,0.93956,0.00053,2.16807,0.8142,5.95571,0.39867,0.91149,0.02128,0.42512,0.36548,0.0,0.096,0.64606,0.0,0.0,0.0,0.38811,0.0,0.99274,0.0,0.0
0.72044,0.00574,0.00905,0.84094,0.00053,2.55515,0.79334,6.72313,0.47351,0.92037,0.02133,0.47938,0.36597,0.0,0.10104,0.65003,0.0,0.0,0.0,0.35762,0.0,0.93864,0.0,0.0
0.71969,0.00707,0.00905,0.84776,0.00046,2.86879,0.8142,6.30641,0.54273,1.02179,0.02024,0.50355,0.3674,0.0,0.07255,0.51394,0.0,0.0,0.0,0.35497,0.0,1.0,0.0,0.0
0.72009,0.00584,0.00772,0.82271,0.00051,2.22762,0.8142,6.63554,0.52927,0.91756,0.02179,0.44944,0.3674,0.0,0.09343,0.66024,0.0,0.0,0.0,0.35204,0.0,0.92956,0.0,0.0
0.7192,0.00584,0.01013,0.8534,0.0005,2.52517,0.76429,5.86833,0.51246,0.89813,0.02275,0.48056,0.34498,0.0,0.08709,0.66012,0.0,0.0,0.0,0.35204,0.0,1.0,0.0,0.0
0.72604,0.00672,0.00912,0.82334,0.0007,3.26029,0.72936,8.61055,0.53357,1.58021,0.01834,0.53695,0.28088,0.0,0.12805,0.68365,0.0,0.0,0.0,0.42341,0.0,0.90394,0.0,0.0
0.70519,0.00774,0.01123,0.6,0.00048,2.52517,0.82245,9.09301,0.43373,1.73395,0.03067,0.62258,0.33009,0.0,0.16014,0.72445,0.0,0.0,0.0,0.45551,0.0,1.0,0.0,0.0
0.71957,0.00584,0.00902,0.81113,0.00053,2.52517,0.81574,6.63554,0.47967,0.8817,0.02101,0.48182,0.3674,0.0,0.10063,0.64606,0.0,0.0,0.0,0.34389,0.0,0.95302,0.0,0.0
0.71996,0.00584,0.00848,0.8541,0.0005,2.52517,0.8142,6.63554,0.53216,0.91149,0.02133,0.48951,0.3674,0.0,0.11044,0.68815,0.0,0.0,0.0,0.36868,0.0,1.0,0.0,0.0
0.71724,0.00663,0.0084,0.85546,0.00067,2.58083,0.95,6.75064,0.41692,1.66125,0.01457,0.4723,0.26014,0.0,0.1222,0.64606,0.0,0.0,0.0,0.55197,0.0,0.91324,0.0,0.0
0.71382,0.00567,0.0092,0.84012,0.00056,2.52517,0.80004,6.4693,0.50916,0.92533,0.02111,0.45871,0.36868,0.0,0.10272,0.63835,0.0,0.0,0.0,0.35204,0.0,0.90482,0.0,0.0
0.71284,0.00851,0.0107,0.82271,0.00073,2.52517,0.85663,5.55118,0.44798,1.20568,0.02152,0.59483,0.39854,0.0,0.13309,0.64552,0.0,0.0,0.0,0.55046,0.0,1.0,0.0,0.0
0.70827,0.00571,0.01001,0.83833,0.00068,2.4037,0.8499,7.06733,0.38285,1.48292,0.02242,0.57914,0.28485,0.0,0.12137,0.67556,0.0,0.0,0.0,0.41358,0.0,0.95542,0.0,0.0
0.70962,0.00584,0.00769,0.70621,0.00056,3.06709,0.8142,5.09235,0.60565,0.77684,0.02317,0.48056,0.47252,0.0,0.11349,0.53443,0.0,0.0,0.0,0.3255,0.0,1.0,0.0,0.0
0.71605,0.00819,0.00912,0.82271,0.00062,1.90526,0.63618,6.10103,0.51845,1.61948,0.02133,0.34974,0.29315,0.0,0.10467,0.32845,0.0,0.0,0.0,0.45551,0.0,0.74827,0.0,0.0
0.69565,0.00497,0.00799,0.92635,0.00058,2.86027,0.73362,7.23632,0.47603,0.98145,0.02586,0.45245,0.34427,0.0,0.07861,0.64606,0.0,0.0,0.0,0.32777,0.0,1.0,0.0,0.0
0.64419,0.00612,0.01083,0.96811,0.00065,2.30455,0.8272,7.58521,0.45019,1.46955,0.02375,0.58645,0.33011,0.0,0.0724,0.64606,0.0,0.0,0.0,0.44763,0.0,1.0,0.0,0.0
0.72108,0.00584,0.00843,0.71616,0.00046,2.69332,0.82592,6.63554,0.5329,0.91149,0.01953,0.52918,0.37429,0.0,0.10063,0.64606,0.0,0.0,0.0,0.33784,0.0,0.95408,0.0,0.0
0.70091,0.00538,0.0097,0.6,0.00058,2.52517,0.83039,4.80433,0.40872,0.91149,0.02455,0.46516,0.38044,0.0,0.11596,0.90948,0.0,0.0,0.0,0.37241,0.0,0.83812,0.0,0.0
0.70938,0.0079,0.0099,0.81077,0.00063,2.19517,0.67901,7.2622,0.49313,0.94235,0.0249,0.59885,0.3674,0.0,0.10063,0.82725,0.0,0.0,0.0,0.4081,0.0,0.95408,0.0,0.0
0.70859,0.00701,0.00934,0.79638,0.00053,2.47436,0.9153,7.1397,0.45248,1.13187,0.01649,0.34212,0.32101,0.0,0.10063,0.61991,0.0,0.0,0.0,0.29374,0.0,0.99531,0.0,0.0
0.71564,0.00683,0.00789,0.62907,0.00062,2.78572,0.80768,6.40094,0.47603,1.06108,0.02133,0.52498,0.27532,0.0,0.08014,0.64606,0.0,0.0,0.0,0.36491,0.0,0.95408,0.0,0.0
0.64003,0.0061,0.01109,0.95003,0.00062,2.69133,0.87383,8.34301,0.40506,1.16224,0.02139,0.51197,0.25196,0.0,0.12874,0.64606,0.0,0.0,0.0,0.45551,0.0,1.0,0.0,0.0
0.73298,0.00584,0.00836,0.80033,0.00057,2.52517,0.83461,6.75903,0.44909,0.93617,0.02038,0.52552,0.39778,0.0,0.10446,0.64606,0.0,0.0,0.0,0.35215,0.0,0.95408,0.0,0.0
0.70991,0.00556,0.00906,0.81604,0.00073,3.2631,0.66403,8.54813,0.51402,1.52135,0.01762,0.46489,0.28088,0.0,0.11791,0.68547,0.0,0.0,0.0,0.38855,0.0,0.96374,0.0,0.0
0.71729,0.00564,0.00898,0.80364,0.00054,2.52517,0.7796,6.8564,0.47603,0.87116,0.02091,0.45921,0.35291,0.0,0.10063,0.65367,0.0,0.0,0.0,0.36533,0.0,0.91497,0.0,0.0
0.72187,0.00593,0.00885,0.82226,0.00055,2.54028,0.87165,6.60379,0.44909,0.92075,0.02038,0.53094,0.37869,0.0,0.11152,0.64606,0.0,0.0,0.0,0.36537,0.0,0.95408,0.0,0.0
0.71882,0.00582,0.00816,0.79312,0.00057,2.54891,0.83724,6.71076,0.44909,0.94944,0.02075,0.52571,0.39531,0.0,0.10537,0.65743,0.0,0.0,0.0,0.34437,0.0,0.95407,0.0,0.0
0.71494,0.00667,0.00818,0.6,0.00058,2.33397,0.95,4.00494,0.34741,0.90501,0.02004,0.50707,0.34606,0.0,0.12331,0.78731,0.0,0.0,0.0,0.33973,0.0,1.0,0.0,0.0
0.71264,0.00483,0.00836,0.77954,0.0006,2.73702,0.93275,6.33662,0.42086,0.83389,0.0187,0.52552,0.32956,0.0,0.09767,0.64606,0.0,0.0,0.0,0.35431,0.0,1.0,0.0,0.0
0.71229,0.00584,0.00905,0.84214,0.00043,2.77426,0.93366,6.63554,0.47603,0.9576,0.01999,0.44372,0.3674,0.0,0.10063,0.72861,0.0,0.0,0.0,0.29408,0.0,0.88093,0.0,0.0
0.71663,0.00525,0.00836,0.80033,0.00068,2.51012,0.92225,6.75903,0.48936,0.93617,0.02038,0.52552,0.34176,0.0,0.09576,0.64606,0.0,0.0,0.0,0.30247,0.0,0.9646,0.0,0.0
0.61049,0.00519,0.00836,0.98,0.0006,2.57605,0.91437,7.46479,0.44626,1.0804,0.0209,0.52552,0.38201,0.0,0.07182,0.64606,0.0,0.0,0.0,0.28668,0.0,1.0,0.0,0.0
0.70963,0.00583,0.00973,0.76015,0.00053,2.28175,0.86042,6.63554,0.47603,0.83748,0.01998,0.47846,0.36463,0.0,0.10077,0.66614,0.0,0.0,0.0,0.33504,0.0,0.86994,0.0,0.0
0.72671,0.00574,0.00905,0.81961,0.00052,2.44447,0.7638,6.16399,0.46564,0.91149,0.02133,0.5438,0.33268,0.0,0.09469,0.60234,0.0,0.0,0.0,0.395,0.0,0.95408,0.0,0.0
0.72386,0.00721,0.01057,0.82338,0.00064,2.46038,0.87336,6.6547,0.45347,1.34821,0.02095,0.51793,0.30218,0.0,0.12083,0.61389,0.0,0.0,0.0,0.48071,0.0,0.96223,0.0,0.0
0.71388,0.00665,0.01146,0.82271,0.00052,2.52517,0.77,6.90819,0.37927,1.44269,0.01717,0.51843,0.29905,0.0,0.11458,0.64852,0.0,0.0,0.0,0.43047,0.0,0.91222,0.0,0.0
0.73372,0.00584,0.00991,0.80317,0.00051,2.61807,0.88173,6.67813,0.47603,0.80907,0.02161,0.41883,0.3674,0.0,0.11461,0.62893,0.0,0.0,0.0,0.27052,0.0,0.92589,0.0,0.0
