epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9263,1.67347,2.96107,0.63568,0,0,0,0,0,0,0,0.0789795,0.000114127,0.000114127
2,37.042,1.72047,2.61467,0.64068,0,0,0,0,0,0,0,0.0578372,0.000217587,0.000217587
3,54.9978,1.75583,2.53978,0.65202,0,0,0,0,0,0,0,0.0366835,0.00030975,0.00030975
4,72.9025,1.71149,2.47041,0.63734,0,0,0,0,0,0,0,0.0155185,0.000390617,0.000390617
5,90.7209,1.76522,2.61265,0.65117,0,0,0,0,0,0,0,0.000433656,0.000433656,0.000433656
6,108.781,1.70699,2.30879,0.64177,0,0,0,0,0,0,0,0.00040707,0.00040707,0.00040707
7,126.566,1.65621,2.16489,0.63512,0,0,0,0,0,0,0,0.000380483,0.000380483,0.000380483
8,144.422,1.59362,2.06679,0.61315,0,0,0,0,0,0,0,0.000353897,0.000353897,0.000353897
9,162.27,1.56624,1.93638,0.60011,0,0,0,0,0,0,0,0.000327311,0.000327311,0.000327311
10,180.166,1.48659,1.80007,0.57914,0,0,0,0,0,0,0,0.000300725,0.000300725,0.000300725
11,198.606,1.34541,1.45579,0.54782,0,0,0,0,0,0,0,0.000274139,0.000274139,0.000274139
12,216.505,1.3453,1.37874,0.55067,0,0,0,0,0,0,0,0.000247553,0.000247553,0.000247553
13,234.381,1.30847,1.33278,0.53554,0,0,0,0,0,0,0,0.000220967,0.000220967,0.000220967
14,252.293,1.28972,1.29582,0.53426,0,0,0,0,0,0,0,0.000194381,0.000194381,0.000194381
15,270.238,1.23798,1.23613,0.52616,0,0,0,0,0,0,0,0.000167795,0.000167795,0.000167795
16,287.874,1.23363,1.16718,0.52273,0,0,0,0,0,0,0,0.000141209,0.000141209,0.000141209
17,305.584,1.1973,1.11265,0.51677,0,0,0,0,0,0,0,0.000114623,0.000114623,0.000114623
18,323.43,1.16187,1.05008,0.50435,0,0,0,0,0,0,0,8.80365e-05,8.80365e-05,8.80365e-05
19,341.333,1.15168,0.99255,0.49872,0,0,0,0,0,0,0,6.14504e-05,6.14504e-05,6.14504e-05
20,359.796,1.14927,0.95823,0.50047,0.88379,0.84736,0.93665,0.63445,1.48646,1.21702,0.46252,3.48643e-05,3.48643e-05,3.48643e-05
